canonical,reference_headline,generated_headline,bleu1,bleu2,bleu4,meteor,rouge1,rouge2,rougeL,chrF,exact_match,length_ratio
The minister has called for a boycott of those who discriminate between boys and girls.,"Boycott those who discriminate between boys, girls: Minister",Minister called for boycott of those who discriminate between boys and girls .,0.46153846153846156,0.33968311024337877,0.21401603033752975,0.6617647058823529,0.8,0.4444444444444444,0.7000000000000001,0.8947368421052632,0.0,1.625
Twenty-five thousand security personnel will be deployed in Delhi for Republic Day.,"25,000 security personnel to be deployed in Delhi for R-day",Twenty - five thousand security personnel be deployed in Delhi for Republic Day .,0.5,0.4385290096535146,0.30576902884505114,0.6652276295133438,0.6666666666666666,0.45454545454545453,0.6666666666666666,0.8372093023255814,0.0,1.4
Former Pakistan Prime Minister Sharif has quoted Ghalib to describe his condition in jail.,Ex-Pak PM Sharif quotes Ghalib to describe his condition in jail,Former Pakistan Prime Minister Sharif quoted Ghalib to describe his condition in jail .,0.5714285714285714,0.5135525910130955,0.44710186192584195,0.7959139080083034,0.7199999999999999,0.6956521739130435,0.7199999999999999,0.9333333333333332,0.0,1.2727272727272727
The former Scotland leader has been charged with sexual assault and attempted rape.,"Former Scotland leader charged with sexual assault, attempted rape",Former Scotland leader been charged with sexual assault and attempted rape .,0.6666666666666666,0.5504818825631803,0.161089927696874,0.8375336021505376,0.9,0.6666666666666665,0.9,0.9268292682926829,0.0,1.3333333333333333
Reliance Entertainment has elevated COO Shibasish Sarkar to Group CEO.,Reliance Entertainment elevates COO Shibasish Sarkar to Group CEO,Reliance Entertainment elevated COO Shibasish Sarkar to Group CEO .,0.8,0.7302967433402215,0.5814307369682193,0.9883326549993218,1.0,1.0,1.0,0.9473684210526316,0.0,1.1111111111111112
The CBI has booked the former Air India CMD over corruption charges.,CBI books former Air India CMD over corruption charges,CBI booked former Air India CMD over corruption charges .,0.8,0.7302967433402215,0.6606328636027614,0.9883326549993218,1.0,1.0,1.0,0.9743589743589743,0.0,1.1111111111111112
'Four More Shots Please' follows the lives of four women best friends.,'Four More Shots Please' follows lives of 4 women best friends,' Four More Shots Please ' follow lives of four women best friends .,0.5,0.3922322702763681,0.10390302174233558,0.7920900251283733,0.9090909090909091,0.8000000000000002,0.9090909090909091,0.9500000000000001,0.0,1.2727272727272727
The BCCI has said that Pandya will be sent to New Zealand to join the India squad at the earliest.,Pandya to be sent to NZ to join India squad at the earliest: BCCI,BCCI said that Pandya be sent to New Zealand to join India squad at earliest .,0.625,0.5,0.3237722713145643,0.6816901408450705,0.7586206896551724,0.4444444444444445,0.689655172413793,0.9268292682926829,0.0,1.1428571428571428
Pink Floyd's star has sent a private jet to reunite a mother with her kids.,Pink Floyd star sends private jet to reunite mother with her kids,Pink Floyd 's star sent private jet to reunite mother with her kids .,0.7857142857142857,0.6953534953651154,0.5757575636202255,0.981329690346084,0.8799999999999999,0.6956521739130435,0.8799999999999999,0.9523809523809523,0.0,1.1666666666666667
"Patralekhaa has said that she thought Rao would be like a character in 'Love, Sex...'.","Thought Rao would be like character in 'Love, Sex...': Patralekhaa","Patralekhaa said that she think Rao be like character in ' Love , Sex ... ' .",0.35294117647058826,0.2572478777137633,0.1584450133726893,0.5257009345794392,0.7272727272727272,0.5,0.6363636363636365,0.9090909090909091,0.0,1.7
Akram has said that Sarfaraz needs to be more responsible regarding the 'Abey Kaale' remark.,Sarfaraz needs to be more responsible: Akram on 'Abey Kaale' remark,Akram said that Sarfaraz need to be more responsible regarding ' Abey Kaale ' remark .,0.375,0.223606797749979,0.07239768078888709,0.5847382431233363,0.8333333333333333,0.6363636363636365,0.7500000000000001,0.9,0.0,1.4545454545454546
Smriti has said that she watched men's ODI to understand the pitch before slamming a ton against New Zealand.,Watched men's ODI to understand pitch: Smriti on slamming ton vs NZ,Smriti said that she watch men 's ODI to understand pitch before slamming ton against New Zealand .,0.3333333333333333,0.24253562503633297,0.07036147891341805,0.5037252996436669,0.6666666666666667,0.5,0.5999999999999999,0.8837209302325582,0.0,1.5
The Napier Mayor has said that players must toughen up after the sunstrike break in the ODI.,Players must toughen up: Napier Mayor on sunstrike break in ODI,Napier Mayor said that players toughen up after sunstrike break in ODI .,0.6153846153846154,0.4529108136578383,0.24712442545253582,0.6696428571428572,0.7826086956521738,0.47619047619047616,0.6086956521739131,0.9230769230769231,0.0,1.1818181818181819
The search for the plane carrying the twenty-eight-year-old Argentine footballer has been called off.,Search for plane carrying 28-yr-old Argentine footballer called off,Search for plane carrying twenty - eight - year - old Argentine footballer been called off .,0.47058823529411764,0.3834824944236852,0.19345299022826185,0.7948022959183674,0.7500000000000001,0.5454545454545454,0.7500000000000001,0.9,0.0,1.8888888888888888
Kuwait has reduced a Tamil Nadu man's death penalty after his family raised 'blood money'.,Kuwait reduces TN man's death penalty as family raises 'blood money',Kuwait reduced Tamil Nadu man 's death penalty after his family raise ' blood money ' .,0.23529411764705885,0.12126781251816653,0.028927969316143217,0.4849137931034483,0.7692307692307692,0.5833333333333334,0.7692307692307692,0.9767441860465117,0.0,1.5454545454545454
The meeting of the panel led by PM Modi to select the CBI chief has remained inconclusive.,PM Modi-led panel's meet to select CBI chief remains inconclusive,Meeting of panel led by PM Modi to select CBI chief remained inconclusive .,0.42857142857142855,0.3144854510165755,0.19674979811155635,0.7489483173076924,0.8799999999999999,0.5217391304347826,0.64,0.8780487804878048,0.0,1.4
A twelve-year-old US girl has died after a snow fort collapsed on her.,12-year-old US girl dies after snow fort collapses on her,Twelve - year - old US girl died after snow fort collapse on her .,0.4666666666666667,0.36514837167011077,0.09615094003919297,0.8565549676660789,0.9166666666666666,0.9090909090909091,0.9166666666666666,0.9047619047619048,0.0,1.5
"Models have worn meme-inspired gowns at the Paris fashion show, and the pictures have gone viral.","Models wear memes-inspired gowns at Paris fashion show, pics viral","Models worn meme - inspired gowns at Paris fashion show , and pictures gone viral .",0.375,0.27386127875258304,0.16943571815930883,0.6343858298036196,0.7500000000000001,0.5454545454545454,0.7500000000000001,0.9523809523809523,0.0,1.6
IndiGo has appointed aviation veteran Ronojoy Dutta as its new CEO.,IndiGo appoints aviation veteran Ronojoy Dutta as new CEO,IndiGo appointed aviation veteran Ronojoy Dutta as its new CEO .,0.7272727272727273,0.6030226891555273,0.4172261448611506,0.9728931830381106,0.9473684210526316,0.823529411764706,0.9473684210526316,0.9714285714285714,0.0,1.2222222222222223
"Ravneet Gill, a cricket fan and art collector, has been appointed as Yes Bank's new CEO.","Who is Yes Bank's new CEO Ravneet Gill, a cricket fan and art collector?","Ravneet Gill , cricket fan and art collector , been appointed as Yes Bank 's new CEO .",0.4444444444444444,0.3233808333817773,0.17181529671327242,0.5714163237311387,0.8000000000000002,0.6428571428571429,0.4666666666666667,0.9090909090909091,0.0,1.2857142857142858
The CBI has arrested Bengali producer Shrikant Mohta for alleged fraud.,CBI arrests Bengali producer Shrikant Mohta for alleged fraud,CBI arrested Bengali producer Shrikant Mohta for alleged fraud .,0.8,0.7302967433402215,0.6606328636027614,0.9883326549993218,1.0,1.0,1.0,0.9743589743589743,0.0,1.1111111111111112
"Sheryl Sandberg, Facebook COO, has said, ""We need to earn back trust.""",We need to earn back trust: Facebook COO Sheryl Sandberg,"Sheryl Sandberg , Facebook COO , said , "" We need to earn back trust . """,0.5294117647058824,0.44556639433950346,0.2744348133674281,0.8255451713395638,0.9523809523809523,0.7368421052631577,0.5714285714285713,0.8780487804878049,0.0,1.7
A report has found that India's 4G download speed is on average fastest at 4 a.m.,India's 4G download speed on average fastest at 4 am: Report,Report found that India 's 4 G download speed is on average fastest at 4 a.m.,0.5,0.408248290463863,0.2722589423069702,0.6773097826086958,0.6896551724137931,0.4444444444444444,0.6206896551724139,0.9,0.0,1.4545454545454546
Reports suggest that Samsung may stop making flagship phones in India.,Samsung may stop making flagship phones in India: Reports,Reports suggest that Samsung stop making flagship phones in India .,0.6363636363636364,0.504524979109513,0.38163309113713373,0.7309228039041704,0.8421052631578948,0.5882352941176471,0.7368421052631577,0.918918918918919,0.0,1.2222222222222223
Renault has named the Michelin head as Chairman and Thierry Bolloré as CEO.,"Renault names Michelin head as Chairman, Thierry Bolloré as CEO",Renault named Michelin head as Chairman and Thierry Bolloré as CEO .,0.6666666666666666,0.5504818825631803,0.317023313852343,0.8775114984265312,0.9523809523809523,0.8421052631578948,0.9523809523809523,0.9444444444444444,0.0,1.2
"A fresh milk startup, Country Delight, has raised $7–10 million, according to reports.",Fresh milk startup Country Delight raises $7-10 mn: Reports,"Fresh milk startup , Country Delight , raised $ 7–10 million , according to reports .",0.375,0.27386127875258304,0.08012120435729668,0.6543235851041447,0.8181818181818182,0.7000000000000001,0.8181818181818182,0.9019607843137256,0.0,1.7777777777777777
A laser-based technology has been developed to beam audio directly to a person's ear.,Laser-based tech to beam audio directly to person's ear made,Laser - based technology been developed to beam audio directly to person 's ear .,0.4,0.3380617018914066,0.2574866101628968,0.5608465608465608,0.8,0.6956521739130435,0.8,0.9268292682926829,0.0,1.5
A missing radioactive isotope has been found in a scrapyard in Andhra Pradesh.,Missing radioactive isotope found in scrapyard in Andhra,Missing radioactive isotope been found in scrapyard in Andhra Pradesh .,0.7272727272727273,0.6605782590758164,0.46924700641056,0.9563253012048194,0.888888888888889,0.75,0.888888888888889,0.9473684210526316,0.0,1.375
The DRDO has successfully test-fired the Barak 8 LRSAM missile.,DRDO successfully test-fires Barak 8 LRSAM missile,DRDO successfully test - fire Barak 8 LRSAM missile .,0.6,0.5163977794943222,0.31239399369202553,0.806697108066971,1.0,1.0,1.0,0.972972972972973,0.0,1.4285714285714286
"The 10% EWS quota in government jobs will be applicable from February 1, according to the Centre.",EWS quota in govt jobs applicable from February 1: Centre,"10 % EWS quota in government jobs be applicable from February 1 , according to Centre .",0.47058823529411764,0.3429971702850177,0.10288402441827044,0.7009345794392523,0.75,0.4545454545454546,0.75,0.8627450980392156,0.0,1.7
WikiLeaks will sue the US to reveal the charges filed against Assange.,WikiLeaks to sue US to reveal charges filed against Assange,WikiLeaks sue US to reveal charges filed against Assange .,0.9,0.8366600265340756,0.7825422900366437,0.8950617283950617,0.9473684210526316,0.823529411764706,0.9473684210526316,0.972972972972973,0.0,1.0
The TRAI app will help subscribers select TV channels and calculate their bill.,"TRAI app to help subscribers select TV channels, calculate bill",TRAI app help subscribers select TV channels and calculate their bill .,0.6666666666666666,0.49236596391733095,0.27091988546756285,0.7352941176470589,0.8571428571428572,0.5263157894736842,0.8571428571428572,0.875,0.0,1.2
Deals worth ₹3 lakh crore have been signed at the Global Investors Meet in Tamil Nadu.,Deals worth ₹3 lakh cr signed at Global Investors Meet: TN,Deals worth ₹ 3 lakh crore been signed at Global Investors Meet in Tamil Nadu .,0.4375,0.3415650255319866,0.1892240568795935,0.5847382431233363,0.7200000000000001,0.608695652173913,0.7200000000000001,0.9302325581395349,0.0,1.4545454545454546
"Kartik has said, ""My parents still scold me and even hit me to keep me grounded.""","My parents still scold me, even hit me to keep me grounded: Kartik","Kartik said , "" My parents still scold me and even hit me to keep me grounded . """,0.5789473684210527,0.5072572735017881,0.388172465412544,0.8006198347107438,0.9285714285714286,0.7692307692307692,0.8571428571428571,0.9302325581395349,0.0,1.4615384615384615
"Patralekhaa has said, ""Rajkummar ran from Mumbai airport to Juhu to see me.""",Rajkummar ran from Mumbai airport to Juhu to see me: Patralekhaa,"Patralekhaa said , "" Rajkummar run from Mumbai airport to Juhu to see me . """,0.5625,0.47434164902525694,0.39653842879131873,0.7681159420289857,0.8695652173913043,0.6666666666666666,0.7826086956521738,0.8717948717948718,0.0,1.4545454545454546
Tamil Nadu dealers have sought a ban on fans stealing milk to pour over actors' cutouts.,Fans stealing milk to pour over actors' cutouts: TN dealers seek ban,Tamil Nadu dealers sought ban on fans stealing milk to pour over actors ' cutouts .,0.5,0.408248290463863,0.3237722713145643,0.7218239745121466,0.7692307692307692,0.5833333333333334,0.6153846153846153,0.9302325581395349,0.0,1.3333333333333333
"Pietersen has said to Kohli over a picture caption, ""I'll let you off as I love you.""",I'll let you off as I love you: Pietersen to Kohli over pic caption,"Pietersen said to Kohli over picture caption , "" I 'll let you off as I love you . """,0.55,0.45014617508912413,0.31569611706824424,0.692290275104721,0.9032258064516129,0.689655172413793,0.5806451612903225,0.8780487804878049,0.0,1.4285714285714286
A footballer's ex-girlfriend has blamed the football mafia for the missing plane.,Footballer's ex-girlfriend blames football mafia for missing plane,Footballer 's ex - girlfriend blamed football mafia for missing plane .,0.4166666666666667,0.3892494720807615,0.31702331385234306,0.7126322751322752,1.0,1.0,1.0,0.972972972972973,0.0,1.5
The Punjabi singer Ammy Virk will play ex-pacer Balwinder Sandhu in '83.,Punjabi singer Ammy Virk to play ex-pacer Balwinder Sandhu in '83,Punjabi singer Ammy Virk play ex - pacer Balwinder Sandhu in ' 83 .,0.5714285714285714,0.4688072309384954,0.2658483576665877,0.6892975663716814,0.9565217391304348,0.8571428571428572,0.9565217391304348,0.9433962264150944,0.0,1.2727272727272727
Sumitra Mahajan has said that Rahul has accepted he can't do politics all alone.,Rahul has accepted he can't do politics all alone: Sumitra Mahajan,Sumitra Mahajan said that Rahul accepted he ca n't do politics all alone .,0.5714285714285714,0.41931393468876726,0.10743014571163138,0.6637168141592921,0.7692307692307692,0.4999999999999999,0.6153846153846153,0.9444444444444444,0.0,1.2727272727272727
Two Chinese firms have announced an eight-day dating leave for single women over 30.,2 China firms announce 8-day dating leave for single women over 30,Two Chinese firms announced eight - day dating leave for single women over 30 .,0.5333333333333333,0.47809144373375745,0.41374412020518814,0.8020325203252032,0.7692307692307693,0.6666666666666666,0.7692307692307693,0.9361702127659574,0.0,1.25
"Who is Ken Griffin, who bought most expensive US home at ₹1,700 crore?","Who is Ken Griffin, who bought most expensive US home at ₹1,700 cr?","Who is Ken Griffin , who buy most expensive US home at ₹ 1,700 crore ?",0.5625,0.47434164902525694,0.31535540524901323,0.6641604010025064,0.8571428571428571,0.7692307692307693,0.8571428571428571,0.9811320754716981,0.0,1.2307692307692308
A 186-year-old Asian conglomerate briefly lost $41 billion in value.,186-year-old Asian conglomerate briefly loses $41 billion in value,186 - year - old Asian conglomerate briefly lose $ 41 billion in value .,0.4,0.3380617018914066,0.11002068284361832,0.7206632653061225,1.0,1.0,1.0,0.9795918367346939,0.0,1.6666666666666667
Karan Johar has said that the #MeToo movement led to tremendous accountability.,#MeToo movement led to tremendous accountability: Karan,Karan Johar said that # MeToo movement lead to tremendous accountability .,0.3333333333333333,0.1740776559556978,0.0428361950754725,0.42083333333333334,0.7058823529411764,0.4,0.588235294117647,0.9,0.0,1.7142857142857142
The Bombay High Court has refused to grant a stay on the release of 'Manikarnika...',Bombay HC refuses to grant stay on 'Manikarnika...' release,Bombay High Court refused to grant stay on release of ' Manikarnika ... ',0.42857142857142855,0.3144854510165755,0.19674979811155635,0.7078410311493017,0.7999999999999999,0.4444444444444445,0.7000000000000001,0.975609756097561,0.0,1.5555555555555556
The India release of 'The Gandhi Murder' has been cancelled due to threats.,'The Gandhi Murder' India release cancelled due to threats,India release of ' Gandhi Murder ' been cancelled due to threats .,0.5384615384615384,0.4236592728681617,0.23901088824528133,0.7153712548849327,0.8421052631578948,0.5882352941176471,0.631578947368421,0.9142857142857143,0.0,1.4444444444444444
Satya Nadella has welcomed regulation on face recognition technology.,Welcome regulation on face recognition tech: Satya Nadella,Satya Nadella welcomed regulation on face recognition technology .,0.6666666666666666,0.5773502691896257,0.3549481056010053,0.854119425547997,0.875,0.7142857142857143,0.625,0.9473684210526315,0.0,1.125
"Microsoft Bing has become inaccessible in China due to government blockage, according to reports.","Microsoft Bing inaccessible in China, govt blockage reported","Microsoft Bing become inaccessible in China due to government blockage , according to reports .",0.3333333333333333,0.21821789023599233,0.04179882049216857,0.5874840357598978,0.6666666666666667,0.3157894736842105,0.6666666666666667,0.9523809523809523,0.0,1.875
SoundCloud's co-founder Eric Wahlforss has stepped down as CPO.,SoundCloud's Co-founder Eric Wahlforss steps down as CPO,SoundCloud 's co - founder Eric Wahlforss stepped down as CPO .,0.4166666666666667,0.337099931231621,0.10600313379512592,0.7126322751322752,1.0,1.0,1.0,0.972972972972973,0.0,1.5
SpaceX's Starship rocket prototype was damaged by strong winds.,SpaceX's Starship rocket prototype damaged by strong winds,SpaceX 's Starship rocket prototype was damaged by strong winds .,0.6363636363636364,0.5640760748177662,0.33932513407933634,0.8335382345709367,0.9473684210526316,0.823529411764706,0.9473684210526316,0.975609756097561,0.0,1.375
The sports social engagement app Rooter has raised ₹1 crore.,Sports social engagement app Rooter raises ₹1 crore,Sports social engagement app Rooter raised ₹ 1 crore .,0.6,0.5163977794943222,0.4111336169005197,0.8437033349925335,1.0,1.0,1.0,0.9375,0.0,1.25
Sequoia India has unveiled the startup incubator and accelerator 'Surge.',"Sequoia India unveils startup incubator, accelerator 'Surge'",Sequoia India unveiled startup incubator and accelerator ' Surge . ',0.36363636363636365,0.19069251784911848,0.04740604259878138,0.6540540540540541,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.9473684210526315,0.0,1.5714285714285714
NASA has discovered a fresh 'blast pattern' near the south pole of Mars.,NASA discovers fresh 'blast pattern' near south pole of Mars,NASA discovered fresh ' blast pattern ' near south pole of Mars .,0.5384615384615384,0.4236592728681617,0.31455601883230705,0.7706310679611651,1.0,1.0,1.0,0.9743589743589743,0.0,1.3
"The J&K Governor has said, ""I feel pained even if a terrorist loses his life.""",I feel pained even if a terrorist loses his life: J&K Governor,"J&K Governor said , "" I feel pained even if terrorist lose his life . """,0.5625,0.4330127018922193,0.2803950119994003,0.7955645161290325,0.9230769230769231,0.75,0.6923076923076923,0.9,0.0,1.3333333333333333
Five people were killed as a gunman opened fire in a Florida bank.,5 killed as gunman opens fire in Florida bank shooting,Five people were killed as gunman open fire in Florida bank .,0.5833333333333334,0.5149286505444373,0.30661487102926754,0.8775114984265312,0.761904761904762,0.7368421052631577,0.761904761904762,0.8421052631578947,0.0,1.2
"Saudi Arabia has built its first ballistic missile factory, according to reports.",Saudi Arabia builds its 1st ballistic missile factory: Reports,"Saudi Arabia built its first ballistic missile factory , according to reports .",0.46153846153846156,0.2773500981126146,0.051424016050282635,0.8444148936170213,0.7000000000000001,0.33333333333333326,0.7000000000000001,0.8421052631578948,0.0,1.4444444444444444
China has detained an ex-citizen and government critic for 'criminal activity.',China detains ex-citizen and govt critic for 'criminal activity',China detained ex - citizen and government critic for ' criminal activity . ',0.2857142857142857,0.14824986333222023,0.03592143420342892,0.4694736842105264,0.9,0.7777777777777778,0.9,0.9523809523809523,0.0,1.5555555555555556
Yes Bank shares rallied 19% following the appointment of a new CEO.,Yes Bank shares rally 19% following new CEO appointment,Yes Bank shares rally 19 % following appointment of new CEO .,0.6666666666666666,0.49236596391733095,0.27091988546756285,0.8064516129032259,0.9473684210526316,0.7058823529411765,0.8421052631578948,0.9777777777777777,0.0,1.3333333333333333
Airbus has called the Brexit process a disgrace and has threatened to leave the UK.,"Airbus calls Brexit process a disgrace, threatens to leave UK",Airbus called Brexit process disgrace and threatened to leave UK .,0.5454545454545454,0.40451991747794525,0.12278260149096115,0.785891089108911,0.9,0.6666666666666666,0.9,0.9500000000000001,0.0,1.1
The suspension on Pandya and KL Rahul has been lifted with immediate effect by the CoA.,"Suspension on Pandya, KL Rahul lifted with immediate effect by CoA",Suspension on Pandya and KL Rahul been lifted with immediate effect by CoA.,0.6923076923076923,0.5883484054145521,0.3706866381788037,0.7886904761904763,0.9166666666666666,0.7272727272727272,0.9166666666666666,0.9523809523809523,0.0,1.1818181818181819
"Paine's wife has said about the ICC's sketch for Pant, ""I wish my bust was that big.""",I wish my bust was that big: Paine's wife on ICC's sketch for Pant,"Paine 's wife said about ICC 's sketch for Pant , "" I wish my bust was that big . """,0.47619047619047616,0.40824829046386296,0.2924007455652194,0.6710884353741497,0.9090909090909091,0.7741935483870969,0.48484848484848486,0.888888888888889,0.0,1.5
Nawazuddin has said that Bal Thackeray's anger and arrogance were justified.,Bal Thackeray's anger and arrogance were justified: Nawazuddin,Nawazuddin said that Bal Thackeray 's anger and arrogance were justified .,0.5,0.3692744729379982,0.23462350320528,0.6696428571428572,0.9,0.7777777777777777,0.7999999999999999,0.9565217391304348,0.0,1.5
Govinda's nephew Janmendra has passed away after a heart attack at the age of 34.,Govinda's nephew Janmendra passes away after heart attack at 34,Govinda 's nephew Janmendra passed away after heart attack at age of 34 .,0.5714285714285714,0.4688072309384954,0.3161487584488943,0.860636277302944,0.9166666666666666,0.8181818181818182,0.9166666666666666,0.9787234042553191,0.0,1.4
"Ankita Lokhande has said, ""Kangana aur main kisi ke aage peeche nahi ghumte.""",Kangana aur main kisi ke aage peeche nahi ghumte: Ankita Lokhande,"Ankita Lokhande said , "" Kangana aur main kisi ke aage peeche nahi ghumte . """,0.625,0.5773502691896257,0.48415247130346006,0.8660869565217391,0.9565217391304348,0.8571428571428572,0.7826086956521738,0.8947368421052632,0.0,1.4545454545454546
"An Australian Open finalist has said, ""Not many thought I'd play after the knife attack.""",Not many thought I'd play after knife attack: Aus Open finalist,"Australian Open finalist said , "" Not many think I 'd play after knife attack . """,0.4117647058823529,0.3208444739598739,0.08367437134595068,0.5796973961998593,0.8,0.6086956521739131,0.64,0.8837209302325582,0.0,1.5454545454545454
Nadal has won the Australian Open semi-final to reach his 25th Grand Slam final.,Nadal wins Aus Open semi-final to reach his 25th Grand Slam final,Nadal won Australian Open semi - final to reach his 25th Grand Slam final .,0.6,0.50709255283711,0.42610827239170174,0.8020325203252032,0.8461538461538461,0.75,0.8461538461538461,0.9767441860465117,0.0,1.25
"Twitter CEO has said, ""Zuckerberg once killed a goat and served it to me for dinner.""","Zuckerberg once killed a goat, served it to me in dinner: Twitter CEO","Twitter CEO said , "" Zuckerberg once kill goat and serve it to me for dinner . """,0.3888888888888889,0.30249507099101003,0.07857897161640154,0.6543209876543211,0.8148148148148148,0.48000000000000004,0.6666666666666666,0.909090909090909,0.0,1.3846153846153846
A Congress MLA accused of attempt to murder by a fellow MLA is absconding.,Cong MLA accused of attempt to murder by fellow MLA absconding,Congress MLA accused of attempt to murder by fellow MLA absconding .,0.8333333333333334,0.8257228238447705,0.8070557274927982,0.9004504504504506,0.9090909090909091,0.9,0.9090909090909091,0.9743589743589743,0.0,1.0909090909090908
"The Congress has shared a picture of Indira and Priyanka with the caption, ""Strong women raise strong women.""",Strong women raise strong women: Cong shares Indira-Priyanka pic,"Congress shared picture of Indira and Priyanka with caption , "" Strong women raise strong women . """,0.2222222222222222,0.19802950859533483,0.13445273575332964,0.37575757575757585,0.6666666666666666,0.3636363636363637,0.41666666666666663,0.8292682926829269,0.0,2.0
"Carlos Ghosn, fired by Nissan and Mitsubishi, has now quit as Renault chief.","Fired by Nissan and Mitsubishi, Ghosn now quits as Renault chief","Carlos Ghosn , fired by Nissan and Mitsubishi , now quit as Renault chief .",0.6,0.46291004988627577,0.2533654946448647,0.8653508771929823,0.9565217391304348,0.761904761904762,0.8695652173913043,0.9767441860465117,0.0,1.3636363636363635
"Baramulla has become the first J&K district with no surviving militant, according to the DGP.",Baramulla becomes 1st J&K district with no surviving militant: DGP,"Baramulla become first J&K district with no surviving militant , according to DGP .",0.5,0.3922322702763681,0.2891784933232572,0.860636277302944,0.8333333333333333,0.6363636363636365,0.8333333333333333,0.8979591836734694,0.0,1.4
The Supreme Court has refused to stay amendments to the SC/ST Act.,SC refuses to stay amendments to SC/ST Act,Supreme Court refused to stay amendments to SC / ST Act .,0.5,0.3692744729379982,0.23462350320528,0.8005344995140914,0.8421052631578948,0.823529411764706,0.8421052631578948,0.9333333333333333,0.0,1.5
Sultan Abdullah has been elected the new Malaysian king.,Sultan Abdullah elected new Malaysian king,Sultan Abdullah been elected new Malaysian king .,0.75,0.6546536707079771,0.4111336169005197,0.9498207885304659,0.923076923076923,0.7272727272727272,0.923076923076923,0.9714285714285714,0.0,1.3333333333333333
China has made an app that shows people if they are near someone in debt.,China makes app that shows people if they're near someone in debt,China made app that show people if they are near someone in debt .,0.6428571428571429,0.4972451580988469,0.24739977342883948,0.8989296843246172,0.8461538461538461,0.6666666666666666,0.8461538461538461,0.9230769230769231,0.0,1.1666666666666667
"Billionaire Ken Griffin has bought the most expensive US home for ₹1,700 crore.","Billionaire Ken Griffin buys most expensive US home for ₹1,700 crore","Billionaire Ken Griffin bought most expensive US home for ₹ 1,700 crore .",0.6923076923076923,0.5883484054145521,0.39832871551569504,0.8892857142857141,0.9166666666666666,0.8181818181818182,0.9166666666666666,0.9615384615384616,0.0,1.1818181818181819
Boman Irani has launched the production house 'Irani Movietone.',Boman Irani launches production house 'Irani Movietone',Boman Irani launched production house ' Irani Movietone . ',0.4,0.2981423969999719,0.06311969078225892,0.610958904109589,1.0,1.0,1.0,0.972972972972973,0.0,1.4285714285714286
Manoj Kumar has said that Kangana was born to play Rani Lakshmi Bai.,Kangana was born to play Rani Lakshmi Bai: Manoj Kumar,Manoj Kumar said that Kangana was born to play Rani Lakshmi Bai .,0.6923076923076923,0.6354889093022426,0.5205510363053438,0.868991969315594,0.9090909090909091,0.7999999999999999,0.7272727272727272,0.9230769230769231,0.0,1.3
Kangana has said she felt underutilised after 'Queen' and decided to direct.,"Felt underutilised after 'Queen', decided to direct: Kangana",Kangana said she felt underutilised after ' Queen ' and decide to direct .,0.3571428571428572,0.23440361546924776,0.08032276872815308,0.6540697674418605,0.8421052631578948,0.588235294117647,0.7368421052631579,0.8947368421052632,0.0,1.75
"Vidya Balan will host a radio talk show, according to reports.",Vidya Balan to host radio talk show: Reports,"Vidya Balan host radio talk show , according to reports .",0.6363636363636364,0.43693144875265144,0.12760671487807074,0.764691418736169,0.9411764705882353,0.5333333333333333,0.823529411764706,0.8717948717948718,0.0,1.375
Jaguar has tested technology that projects a self-driving car's next move.,Jaguar tests tech that projects self-driving car's next move,Jaguar tested technology that project self - driving car 's next move .,0.30769230769230765,0.16012815380508713,0.039073802494525016,0.598404255319149,0.9090909090909091,0.8000000000000002,0.9090909090909091,0.9565217391304348,0.0,1.4444444444444444
"Rahul has said, ""Now, three soldiers are working for you,"" referring to Priyanka and Scindia.","Now, 3 soldiers working for you: Rahul on Priyanka, Scindia","Rahul said , "" Now , three soldiers working for you , "" referring to Priyanka and Scindia .",0.2631578947368421,0.1709963920141923,0.057259987315337754,0.5160550458715596,0.6956521739130435,0.28571428571428575,0.608695652173913,0.8837209302325582,0.0,1.9
The online media outlet BuzzFeed will fire 15% of its staff.,Online media outlet BuzzFeed to fire 15% of its staff,Online media outlet BuzzFeed fire 15 % of its staff .,0.7272727272727273,0.6030226891555273,0.3508439695638686,0.7711943069306932,0.9473684210526316,0.823529411764706,0.9473684210526316,0.972972972972973,0.0,1.1
Self-guiding ocean robots have completed one year under Antarctic ice.,Self-guiding ocean robots complete 1 yr under Antarctic ice,Self - guiding ocean robots completed one year under Antarctic ice .,0.4166666666666667,0.337099931231621,0.10600313379512592,0.859375,0.8000000000000002,0.6666666666666666,0.8000000000000002,0.9500000000000001,0.0,1.3333333333333333
A man in UP has been sentenced to seven years in jail for abetting his wife's suicide.,UP man gets 7 years in jail for abetting wife's suicide,Man in UP been sentenced to seven years in jail for abetting his wife 's suicide .,0.47058823529411764,0.3429971702850177,0.24078435074822624,0.7418050234142188,0.7142857142857143,0.4615384615384615,0.6428571428571429,0.9130434782608695,0.0,1.5454545454545454
The US has recognised Venezuela's opposition leader as interim President.,US recognises Venezuela's opposition leader as interim President,US recognised Venezuela 's opposition leader as interim President .,0.6,0.5163977794943222,0.4111336169005197,0.8437033349925335,1.0,1.0,1.0,0.972972972972973,0.0,1.25
