headline,reference_canonical,generated_canonical,bleu1,bleu2,bleu4,meteor,rouge1,rouge2,rougeL,chrF,exact_match,length_ratio
"25,000 security personnel to be deployed in Delhi for R-day",Twenty-five thousand security personnel will be deployed in Delhi for Republic Day.,"25,000 security personnel to be deployed in Delhi for R - day.",0.6666666666666666,0.5504818825631803,0.37700638045494705,0.6490885416666666,0.64,0.43478260869565216,0.64,0.8636363636363636,0.0,1.0
Ex-Pak PM Sharif quotes Ghalib to describe his condition in jail,Former Pakistan Prime Minister Sharif has quoted Ghalib to describe his condition in jail.,Ex - Pak PM Sharif quotes Ghalib to describe his condition in jail.,0.5698222022414253,0.5136307920198175,0.45033035241661884,0.6439293010036415,0.6923076923076924,0.5833333333333334,0.6923076923076924,0.9565217391304348,0.0,0.9285714285714286
"Former Scotland leader charged with sexual assault, attempted rape",The former Scotland leader has been charged with sexual assault and attempted rape.,"Former Scotland leader charged with sexual assault , attempted rape.",0.666736398613546,0.5738353262534609,0.3136770716665142,0.6955380577427821,0.8181818181818181,0.6,0.8181818181818181,0.9523809523809523,0.0,0.7692307692307693
Reliance Entertainment elevates COO Shibasish Sarkar to Group CEO,Reliance Entertainment has elevated COO Shibasish Sarkar to Group CEO.,Reliance Entertainment elevates COO Shibasish Sarkar to Group CEO.,0.7954127260572175,0.730633242658635,0.5911602603314157,0.9041027559546079,0.9473684210526316,0.823529411764706,0.9473684210526316,0.9743589743589743,0.0,0.9
CBI books former Air India CMD over corruption charges,The CBI has booked the former Air India CMD over corruption charges.,CBI books former Air India CMD over corruption charges.,0.6369167205100349,0.5850453652111616,0.537845493675679,0.754985754985755,0.8571428571428571,0.631578947368421,0.8571428571428571,1.0,0.0,0.75
'Four More Shots Please' follows lives of 4 women best friends,'Four More Shots Please' follows the lives of four women best friends.,' Four More Shots Please ' follows lives of 4 women best friends.,0.6923076923076923,0.48038446141526137,0.12035005811198446,0.6800326497296194,0.8695652173913043,0.6666666666666666,0.8695652173913043,0.975609756097561,0.0,1.0833333333333333
Pandya to be sent to NZ to join India squad at the earliest: BCCI,The BCCI has said that Pandya will be sent to New Zealand to join the India squad at the earliest.,A Pandya to be sent to NZ to join India squad at the earliest : BCCI.,0.48675048941962806,0.38940039153570244,0.1973212456326944,0.49387755102040815,0.6857142857142857,0.4242424242424242,0.6285714285714286,0.9523809523809523,0.0,0.8
Pink Floyd star sends private jet to reunite mother with her kids,Pink Floyd's star has sent a private jet to reunite a mother with her kids.,Pink Floyd star sends private jet to reunite mother with her kids.,0.6490006525595041,0.5250673808330064,0.34916650730713383,0.6585034013605443,0.7857142857142857,0.5384615384615385,0.7857142857142857,0.9767441860465117,0.0,0.8
"Thought Rao would be like character in 'Love, Sex...': Patralekhaa","Patralekhaa has said that she thought Rao would be like a character in 'Love, Sex...'.","Thought Rao would be like character in ' Love , Sex ... ' : Patralekhaa.",0.4666666666666667,0.408248290463863,0.2829559628326351,0.4612244897959184,0.8,0.6086956521739131,0.7200000000000001,0.9787234042553191,0.0,1.0
Sarfaraz needs to be more responsible: Akram on 'Abey Kaale' remark,Akram has said that Sarfaraz needs to be more responsible regarding the 'Abey Kaale' remark.,Sarfaraz needs to be more responsible : Akram on ' Abey Kaale ' remark.,0.5320358741165845,0.4364889635829413,0.35004827764973984,0.5227558724832215,0.7692307692307692,0.5833333333333334,0.6923076923076923,0.9268292682926829,0.0,0.9333333333333333
Watched men's ODI to understand pitch: Smriti on slamming ton vs NZ,Smriti has said that she watched men's ODI to understand the pitch before slamming a ton against New Zealand.,Watched men 's ODI to understand pitch : Smriti on slamming ton vs NZ.,0.3998128785000744,0.2074527160863416,0.06320675489774975,0.34121621621621623,0.6060606060606061,0.3225806451612903,0.5454545454545455,0.9090909090909091,0.0,0.7368421052631579
Players must toughen up: Napier Mayor on sunstrike break in ODI,The Napier Mayor has said that players must toughen up after the sunstrike break in the ODI.,Players must toughen up : Napier Mayor on sunstrike break in ODI.,0.5493671918337031,0.4444599422113201,0.23129059959730996,0.5866666666666667,0.7142857142857143,0.4615384615384615,0.5714285714285714,0.9500000000000001,0.0,0.7058823529411765
Search for plane carrying 28-yr-old Argentine footballer called off,The search for the plane carrying the twenty-eight-year-old Argentine footballer has been called off.,A Search for plane carrying 28 - yr - old Argentine footballer called off.,0.5714285714285714,0.41931393468876726,0.0604124105048711,0.5357142857142857,0.6206896551724139,0.3703703703703703,0.6206896551724139,0.9268292682926829,0.0,1.0
Kuwait reduces TN man's death penalty as family raises 'blood money',Kuwait has reduced a Tamil Nadu man's death penalty after his family raised 'blood money'.,Kuwait reduces TN man 's death penalty as family raises ' blood money '.,0.26601793705829224,0.13802992984483847,0.03344511038039969,0.3841939460347898,0.7142857142857143,0.4615384615384615,0.7142857142857143,1.0,0.0,0.9333333333333333
PM Modi-led panel's meet to select CBI chief remains inconclusive,The meeting of the panel led by PM Modi to select the CBI chief has remained inconclusive.,PM Modi - led panel 's meet to select CBI chief remains inconclusive.,0.5089441019480893,0.30583734265313467,0.04630016607567598,0.5772677486806732,0.7586206896551724,0.2962962962962963,0.5517241379310345,0.9047619047619048,0.0,0.7647058823529411
12-year-old US girl dies after snow fort collapses on her,A twelve-year-old US girl has died after a snow fort collapsed on her.,12 - year - old US girl dies after snow fort collapses on her.,0.5,0.33968311024337877,0.05437427682227521,0.6743002544529263,0.8148148148148148,0.64,0.8148148148148148,0.9302325581395349,0.0,1.0769230769230769
"Models wear memes-inspired gowns at Paris fashion show, pics viral","Models have worn meme-inspired gowns at the Paris fashion show, and the pictures have gone viral.","Models wear memes - inspired gowns at Paris fashion show , pics viral.",0.36642584206982365,0.22019452703963652,0.040826691498313375,0.32554847841472045,0.6428571428571428,0.38461538461538464,0.6428571428571428,0.9767441860465117,0.0,0.8125
IndiGo appoints aviation veteran Ronojoy Dutta as new CEO,IndiGo has appointed aviation veteran Ronojoy Dutta as its new CEO.,IndiGo appoints aviation veteran Ronojoy Dutta as new CEO.,0.7117665803704959,0.5968344216828737,0.425008365929448,0.8179012345679013,0.9,0.6666666666666665,0.9,0.972972972972973,0.0,0.8181818181818182
"Who is Yes Bank's new CEO Ravneet Gill, a cricket fan and art collector?","Ravneet Gill, a cricket fan and art collector, has been appointed as Yes Bank's new CEO.","Who is Yes Bank 's new CEO Ravneet Gill , a cricket fan and art collector ?",0.47058823529411764,0.3429971702850177,0.24078435074822624,0.4658385093167702,0.8125,0.7333333333333334,0.5,0.9333333333333332,0.0,1.0625
CBI arrests Bengali producer Shrikant Mohta for alleged fraud,The CBI has arrested Bengali producer Shrikant Mohta for alleged fraud.,CBI arrests Bengali producer Shrikant Mohta for alleged fraud.,0.7117665803704959,0.6537993517025207,0.6010525952194526,0.8287608596250572,0.9,0.7777777777777777,0.9,1.0,0.0,0.8181818181818182
We need to earn back trust: Facebook COO Sheryl Sandberg,"Sheryl Sandberg, Facebook COO, has said, ""We need to earn back trust.""",We need to earn back trust : Facebook COO Sheryl Sandberg.,0.4980549361539613,0.3693674263995535,0.23708987804092638,0.4726890756302521,0.9090909090909091,0.7000000000000001,0.5454545454545454,0.9047619047619048,0.0,0.9166666666666666
India's 4G download speed on average fastest at 4 am: Report,A report has found that India's 4G download speed is on average fastest at 4 a.m.,India 's 4 G download speed on average fastest at 4 am : Report.,0.43343894987509085,0.3801511068679659,0.2650644135338507,0.4378713510720744,0.6451612903225806,0.41379310344827586,0.5806451612903226,0.9268292682926829,0.0,0.875
Samsung may stop making flagship phones in India: Reports,Reports suggest that Samsung may stop making flagship phones in India.,Samsung may stop making flagship phones in India : Reports.,0.6333861926251716,0.6181216315874987,0.5781396287180781,0.6412656805841602,0.9,0.7777777777777777,0.7999999999999999,0.9743589743589743,0.0,0.9090909090909091
"Renault names Michelin head as Chairman, Thierry Bolloré as CEO",Renault has named the Michelin head as Chairman and Thierry Bolloré as CEO.,"Renault names Michelin head as Chairman , Thierry Bolloré as CEO.",0.6821614784251477,0.5841681897718051,0.40292759186936566,0.7562500000000001,0.8695652173913044,0.5714285714285715,0.8695652173913044,0.972972972972973,0.0,0.8461538461538461
Fresh milk startup Country Delight raises $7-10 mn: Reports,"A fresh milk startup, Country Delight, has raised $7–10 million, according to reports.",Fresh milk startup Country Delight raises $ 7 - 10 mn : Reports.,0.30769230769230765,0.16012815380508713,0.039073802494525016,0.28615384615384615,0.75,0.5454545454545455,0.75,0.9230769230769231,0.0,1.0
Laser-based tech to beam audio directly to person's ear made,A laser-based technology has been developed to beam audio directly to a person's ear.,Laser - based tech to beam audio directly to person 's ear made.,0.3561388764008908,0.3315472505986798,0.267768029597763,0.358273381294964,0.7142857142857143,0.5384615384615385,0.7142857142857143,0.9523809523809523,0.0,0.9285714285714286
Missing radioactive isotope found in scrapyard in Andhra,A missing radioactive isotope has been found in a scrapyard in Andhra Pradesh.,Missing radioactive isotope found in scrapyard in Andhra.,0.4683537499541165,0.3784869858133765,0.10815040153779781,0.5379591836734693,0.761904761904762,0.5263157894736842,0.761904761904762,0.9743589743589743,0.0,0.6153846153846154
DRDO successfully test-fires Barak 8 LRSAM missile,The DRDO has successfully test-fired the Barak 8 LRSAM missile.,DRDO successfully test - fires Barak 8 LRSAM missile.,0.596559544542913,0.44741965840718484,0.29558013016570783,0.5681818181818182,0.8421052631578948,0.588235294117647,0.8421052631578948,0.9743589743589743,0.0,0.9
EWS quota in govt jobs applicable from February 1: Centre,"The 10% EWS quota in government jobs will be applicable from February 1, according to the Centre.",EWS quota in govt jobs applicable from February 1 : Centre.,0.42151147547986145,0.31260127667472093,0.09771827657908931,0.45731707317073167,0.6666666666666667,0.39999999999999997,0.6666666666666667,0.8846153846153847,0.0,0.6470588235294118
WikiLeaks to sue US to reveal charges filed against Assange,WikiLeaks will sue the US to reveal the charges filed against Assange.,WikiLeaks to sue US to reveal charges filed against Assange.,0.7368576777701837,0.5789300674674098,0.33122027364216833,0.7292320569156728,0.8181818181818182,0.5,0.8181818181818182,1.0,0.0,0.8333333333333334
"TRAI app to help subscribers select TV channels, calculate bill",The TRAI app will help subscribers select TV channels and calculate their bill.,"A TRAI app to help subscribers select TV channels , calculate bill.",0.6900333109719925,0.537190204027976,0.3572281085191041,0.6670494784189874,0.7500000000000001,0.45454545454545453,0.7500000000000001,0.8823529411764706,0.0,0.9230769230769231
Deals worth ₹3 lakh cr signed at Global Investors Meet: TN,Deals worth ₹3 lakh crore have been signed at the Global Investors Meet in Tamil Nadu.,Deals worth ₹ 3 lakh cr signed at Global Investors Meet : TN.,0.48856778942643153,0.35957615693372186,0.09277615509835534,0.47770700636942676,0.6666666666666666,0.48,0.6666666666666666,0.9545454545454546,0.0,0.8125
"My parents still scold me, even hit me to keep me grounded: Kartik","Kartik has said, ""My parents still scold me and even hit me to keep me grounded.""","My parents still scold me , even hit me to keep me grounded : Kartik.",0.6236713233544118,0.5774074468132607,0.46029511774162013,0.6264150943396226,0.896551724137931,0.7407407407407408,0.8275862068965517,0.9545454545454546,0.0,0.9375
Rajkummar ran from Mumbai airport to Juhu to see me: Patralekhaa,"Patralekhaa has said, ""Rajkummar ran from Mumbai airport to Juhu to see me.""",Rajkummar ran from Mumbai airport to Juhu to see me : Patralekhaa.,0.6133629430862155,0.5992607604745225,0.5641985990655358,0.6195494186046512,0.9166666666666666,0.8181818181818182,0.8333333333333333,0.9,0.0,0.9230769230769231
Fans stealing milk to pour over actors' cutouts: TN dealers seek ban,Tamil Nadu dealers have sought a ban on fans stealing milk to pour over actors' cutouts.,Fans stealing milk to pour over actors ' cutouts : TN dealers seek ban.,0.43343894987509085,0.3801511068679659,0.3152164865084787,0.4378713510720744,0.7142857142857143,0.5384615384615385,0.5714285714285715,0.9545454545454546,0.0,0.875
I'll let you off as I love you: Pietersen to Kohli over pic caption,"Pietersen has said to Kohli over a picture caption, ""I'll let you off as I love you.""",I 'll let you off as I love you : Pietersen to Kohli over pic caption.,0.5871331642584223,0.5073410390659394,0.3698990894282501,0.5547337278106509,0.8484848484848485,0.6451612903225806,0.5454545454545454,0.9047619047619048,0.0,0.9411764705882353
Footballer's ex-girlfriend blames football mafia for missing plane,A footballer's ex-girlfriend has blamed the football mafia for the missing plane.,Footballer 's ex - girlfriend blames football mafia for missing plane.,0.41504578012830107,0.3371847857444411,0.10711744441669745,0.4726890756302521,0.8333333333333333,0.5454545454545455,0.8333333333333333,0.9743589743589743,0.0,0.9166666666666666
Punjabi singer Ammy Virk to play ex-pacer Balwinder Sandhu in '83,The Punjabi singer Ammy Virk will play ex-pacer Balwinder Sandhu in '83.,A Punjabi singer Ammy Virk to play ex - pacer Balwinder Sandhu in ' 83.,0.5333333333333333,0.4364357804719848,0.2460137257692754,0.6332571138211383,0.8461538461538461,0.75,0.8461538461538461,0.9818181818181818,0.0,1.25
Rahul has accepted he can't do politics all alone: Sumitra Mahajan,Sumitra Mahajan has said that Rahul has accepted he can't do politics all alone.,Rahul has accepted he ca n't do politics all alone : Sumitra Mahajan.,0.5698222022414253,0.4688786183641642,0.267768029597763,0.5603642086330936,0.7857142857142856,0.6153846153846153,0.6428571428571429,0.972972972972973,0.0,0.9285714285714286
2 China firms announce 8-day dating leave for single women over 30,Two Chinese firms have announced an eight-day dating leave for single women over 30.,2 China firms announce 8 - day dating leave for single women over 30.,0.5714285714285714,0.5135525910130955,0.44710186192584195,0.6914285714285714,0.7142857142857142,0.5384615384615384,0.7142857142857142,0.9583333333333334,0.0,1.0
"Who is Ken Griffin, who bought most expensive US home at ₹1,700 cr?","Who is Ken Griffin, who bought most expensive US home at ₹1,700 crore?","Who is Ken Griffin , who bought most expensive US home at ₹ 1,700 cr ?",0.625,0.5773502691896257,0.4578831372133982,0.7488721804511279,0.9285714285714286,0.9230769230769231,0.9285714285714286,1.0,0.0,1.2307692307692308
186-year-old Asian conglomerate briefly loses $41 billion in value,A 186-year-old Asian conglomerate briefly lost $41 billion in value.,186 - year - old Asian conglomerate briefly loses $ 41 billion in value.,0.42857142857142855,0.36313651960128146,0.11889099988983354,0.5662393162393162,0.8695652173913043,0.761904761904762,0.8695652173913043,1.0,0.0,1.4
#MeToo movement led to tremendous accountability: Karan,Karan Johar has said that the #MeToo movement led to tremendous accountability.,# MeToo movement led to tremendous accountability : Karan.,0.31845836025501745,0.2925226826055808,0.21386638885976572,0.3392094017094017,0.7368421052631579,0.5882352941176471,0.631578947368421,0.9268292682926829,0.0,0.75
Bombay HC refuses to grant stay on 'Manikarnika...' release,The Bombay High Court has refused to grant a stay on the release of 'Manikarnika...',Bombay HC refuses to grant stay on ' Manikarnika ... ' release.,0.32450032627975206,0.214357860603413,0.04194906345955737,0.38265306122448983,0.6666666666666667,0.2727272727272727,0.5833333333333334,0.975609756097561,0.0,0.8
'The Gandhi Murder' India release cancelled due to threats,The India release of 'The Gandhi Murder' has been cancelled due to threats.,' The Gandhi Murder ' India release cancelled due to threats.,0.6063657586001313,0.44969288215569075,0.24997758323995953,0.5859375000000001,0.8181818181818181,0.6,0.6363636363636364,0.9444444444444444,0.0,0.8461538461538461
Welcome regulation on face recognition tech: Satya Nadella,Satya Nadella has welcomed regulation on face recognition technology.,Welcome regulation on face recognition tech : Satya Nadella.,0.5555555555555556,0.45643546458763845,0.3155984539112945,0.654320987654321,0.823529411764706,0.6666666666666666,0.5882352941176471,0.9743589743589743,0.0,1.0
"Microsoft Bing inaccessible in China, govt blockage reported","Microsoft Bing has become inaccessible in China due to government blockage, according to reports.","Microsoft Bing inaccessible in China , govt blockage reported.",0.3187519004096849,0.2618814091530369,0.0856254083933825,0.3585185185185185,0.6363636363636364,0.3,0.6363636363636364,0.9767441860465117,0.0,0.6428571428571429
SoundCloud's Co-founder Eric Wahlforss steps down as CPO,SoundCloud's co-founder Eric Wahlforss has stepped down as CPO.,SoundCloud 's Co - founder Eric Wahlforss steps down as CPO.,0.45454545454545453,0.3692744729379982,0.11731175160264001,0.6400966183574879,0.9523809523809523,0.8421052631578948,0.9523809523809523,1.0,0.0,1.2222222222222223
SpaceX's Starship rocket prototype damaged by strong winds,SpaceX's Starship rocket prototype was damaged by strong winds.,SpaceX 's Starship rocket prototype damaged by strong winds.,0.7777777777777778,0.6972166887783963,0.43167001068522526,0.7687074829931974,0.9473684210526316,0.823529411764706,0.9473684210526316,1.0,0.0,1.0
Sports social engagement app Rooter raises ₹1 crore,The sports social engagement app Rooter has raised ₹1 crore.,Sports social engagement app Rooter raises ₹ 1 crore.,0.596559544542913,0.5166357204442371,0.4180134288483488,0.6792413935271077,0.888888888888889,0.75,0.888888888888889,0.9411764705882353,0.0,0.9
"Sequoia India unveils startup incubator, accelerator 'Surge'",Sequoia India has unveiled the startup incubator and accelerator 'Surge.',"Sequoia India unveils startup incubator , accelerator ' Surge '.",0.5,0.3333333333333333,0.06674094719041482,0.5111111111111111,0.8235294117647058,0.4,0.8235294117647058,0.9500000000000001,0.0,1.0
NASA discovers fresh 'blast pattern' near south pole of Mars,NASA has discovered a fresh 'blast pattern' near the south pole of Mars.,NASA discovers fresh ' blast pattern ' near south pole of Mars.,0.5366925752004387,0.36697077150869745,0.22434531552409884,0.544452519379845,0.8695652173913044,0.5714285714285715,0.8695652173913044,1.0,0.0,0.9230769230769231
I feel pained even if a terrorist loses his life: J&K Governor,"The J&K Governor has said, ""I feel pained even if a terrorist loses his life.""",I feel pained even if a terrorist loses his life : J&K Governor.,0.5935873286495363,0.5448706814187371,0.49393703961278845,0.6047714381047714,0.896551724137931,0.8148148148148148,0.6896551724137931,0.9268292682926829,0.0,0.8666666666666667
5 killed as gunman opens fire in Florida bank shooting,Five people were killed as a gunman opened fire in a Florida bank.,5 killed as gunman opens fire in Florida bank shooting.,0.4444909324090307,0.270508566985478,0.0517486867320884,0.5905511811023622,0.6956521739130435,0.4761904761904762,0.6956521739130435,0.8717948717948718,0.0,0.7692307692307693
Saudi Arabia builds its 1st ballistic missile factory: Reports,"Saudi Arabia has built its first ballistic missile factory, according to reports.",Saudi Arabia builds its 1st ballistic missile factory : Reports.,0.49123845184678916,0.29895820132266854,0.05719114362491122,0.5698720166032515,0.6666666666666666,0.3157894736842105,0.6666666666666666,0.8500000000000001,0.0,0.8333333333333334
China detains ex-citizen and govt critic for 'criminal activity',China has detained an ex-citizen and government critic for 'criminal activity.',China detains ex - citizen and govt critic for ' criminal activity '.,0.30769230769230765,0.16012815380508713,0.039073802494525016,0.3321428571428571,0.8181818181818182,0.5,0.8181818181818182,1.0,0.0,1.1818181818181819
Yes Bank shares rally 19% following new CEO appointment,Yes Bank shares rallied 19% following the appointment of a new CEO.,Yes Bank shares rally 19 % following new CEO appointment.,0.40936537653899097,0.272910251025994,0.09717028343213063,0.4766949152542372,0.8571428571428571,0.631578947368421,0.761904761904762,0.9787234042553191,0.0,0.8333333333333334
"Airbus calls Brexit process a disgrace, threatens to leave UK",Airbus has called the Brexit process a disgrace and has threatened to leave the UK.,"Airbus calls Brexit process a disgrace , threatens to leave UK.",0.50555922065373,0.37493275273494553,0.20841953947969766,0.6421232876712328,0.8,0.43478260869565216,0.8,0.975609756097561,0.0,0.7333333333333333
"Suspension on Pandya, KL Rahul lifted with immediate effect by CoA",The suspension on Pandya and KL Rahul has been lifted with immediate effect by the CoA.,"A Suspension on Pandya , KL Rahul lifted with immediate effect by CoA.",0.6717807104613434,0.5577778448033851,0.345576382124923,0.6837921777122704,0.7857142857142857,0.5384615384615385,0.7857142857142857,0.9767441860465117,0.0,0.8125
I wish my bust was that big: Paine's wife on ICC's sketch for Pant,"Paine's wife has said about the ICC's sketch for Pant, ""I wish my bust was that big.""",I wish my bust was that big : Paine 's wife on ICC 's sketch for Pant.,0.47058823529411764,0.3834824944236852,0.2545984531673679,0.45818014705882354,0.8571428571428572,0.7272727272727272,0.45714285714285713,0.9130434782608695,0.0,1.0
Bal Thackeray's anger and arrogance were justified: Nawazuddin,Nawazuddin has said that Bal Thackeray's anger and arrogance were justified.,Bal Thackeray 's anger and arrogance were justified : Nawazuddin.,0.45241870901797976,0.36939832906091624,0.2513293635022765,0.4440366972477064,0.8571428571428571,0.7368421052631579,0.761904761904762,0.9787234042553191,0.0,0.9090909090909091
Govinda's nephew Janmendra passes away after heart attack at 34,Govinda's nephew Janmendra has passed away after a heart attack at the age of 34.,Govinda 's nephew Janmendra passes away after heart attack at 34.,0.50555922065373,0.37493275273494553,0.09855551530761512,0.5893793336715711,0.8148148148148148,0.56,0.8148148148148148,1.0,0.0,0.7333333333333333
Kangana aur main kisi ke aage peeche nahi ghumte: Ankita Lokhande,"Ankita Lokhande has said, ""Kangana aur main kisi ke aage peeche nahi ghumte.""",Kangana aur main kisi ke aage peeche nahi ghumte : Ankita Lokhande.,0.6133629430862155,0.5548076570522974,0.4905378138718247,0.6153100775193798,0.9166666666666666,0.8181818181818182,0.7500000000000001,0.9230769230769231,0.0,0.9230769230769231
Not many thought I'd play after knife attack: Aus Open finalist,"An Australian Open finalist has said, ""Not many thought I'd play after the knife attack.""",Not many thought I 'd play after knife attack : Aus Open finalist.,0.39572488576635756,0.23780106110128865,0.044091152900481774,0.3453453453453454,0.7857142857142857,0.6153846153846153,0.6428571428571429,0.9333333333333332,0.0,0.8666666666666667
Nadal wins Aus Open semi-final to reach his 25th Grand Slam final,Nadal has won the Australian Open semi-final to reach his 25th Grand Slam final.,Nadal wins Aus Open semi - final to reach his 25th Grand Slam final.,0.6428571428571429,0.5447047794019222,0.460462862587273,0.630952380952381,0.7857142857142856,0.6923076923076924,0.7857142857142856,1.0,0.0,1.0
"Zuckerberg once killed a goat, served it to me in dinner: Twitter CEO","Twitter CEO has said, ""Zuckerberg once killed a goat and served it to me for dinner.""","Zuckerberg once killed a goat , served it to me in dinner : Twitter CEO.",0.5613041910189707,0.47438862523663106,0.31701659570376384,0.5555555555555555,0.8275862068965517,0.5925925925925926,0.6896551724137931,0.9130434782608695,0.0,0.9375
Cong MLA accused of attempt to murder by fellow MLA absconding,A Congress MLA accused of attempt to murder by a fellow MLA is absconding.,Cong MLA accused of attempt to murder by fellow MLA absconding.,0.6920912606335216,0.6073076164884471,0.4936359311242054,0.7200729927007301,0.8,0.608695652173913,0.8,1.0,0.0,0.7857142857142857
Strong women raise strong women: Cong shares Indira-Priyanka pic,"The Congress has shared a picture of Indira and Priyanka with the caption, ""Strong women raise strong women.""",Strong women raise strong women : Cong shares Indira - Priyanka pic.,0.2527211082135973,0.16694206969544909,0.05809632336794161,0.24505108556832692,0.5714285714285714,0.30769230769230765,0.35714285714285715,0.8571428571428572,0.0,0.6666666666666666
"Fired by Nissan and Mitsubishi, Ghosn now quits as Renault chief","Carlos Ghosn, fired by Nissan and Mitsubishi, has now quit as Renault chief.","Fired by Nissan and Mitsubishi , Ghosn now quits as Renault chief.",0.6133629430862155,0.5064677814068891,0.29167552921712714,0.6938463010814431,0.9166666666666666,0.7272727272727272,0.8333333333333333,1.0,0.0,0.9230769230769231
Baramulla becomes 1st J&K district with no surviving militant: DGP,"Baramulla has become the first J&K district with no surviving militant, according to the DGP.",Baramulla becomes 1st J&K district with no surviving militant : DGP.,0.4423643180720138,0.35071747595354913,0.26528992618007446,0.5893793336715711,0.7407407407407406,0.48,0.7407407407407406,0.92,0.0,0.7333333333333333
SC refuses to stay amendments to SC/ST Act,The Supreme Court has refused to stay amendments to the SC/ST Act.,SC refuses to stay amendments to SC / ST Act.,0.40936537653899097,0.3342454302942773,0.22741221234802106,0.4990583804143125,0.7272727272727274,0.6,0.7272727272727274,0.9375,0.0,0.8333333333333334
Sultan Abdullah elected new Malaysian king,Sultan Abdullah has been elected the new Malaysian king.,Sultan Abdullah elected new Malaysian king.,0.6065306597126334,0.4698166288062454,0.16128547594605175,0.6465517241379309,0.8,0.4615384615384615,0.8,1.0,0.0,0.6666666666666666
China makes app that shows people if they're near someone in debt,China has made an app that shows people if they are near someone in debt.,China makes app that shows people if they 're near someone in debt.,0.7254956239049888,0.6439683176833505,0.5078431769269642,0.7357047129774402,0.7857142857142856,0.6153846153846153,0.7857142857142856,0.9500000000000001,0.0,0.8666666666666667
"Billionaire Ken Griffin buys most expensive US home for ₹1,700 crore","Billionaire Ken Griffin has bought the most expensive US home for ₹1,700 crore.","A Billionaire Ken Griffin buys most expensive US home for ₹ 1,700 crore.",0.6923076923076923,0.5883484054145521,0.39832871551569504,0.6794871794871795,0.8148148148148148,0.7199999999999999,0.8148148148148148,0.9811320754716981,0.0,1.0
Boman Irani launches production house 'Irani Movietone',Boman Irani has launched the production house 'Irani Movietone.',Boman Irani launches production house ' Irani Movietone '.,0.4444444444444444,0.33333333333333337,0.07171781507224269,0.41333333333333333,0.8750000000000001,0.5714285714285715,0.8750000000000001,1.0,0.0,1.0
Kangana was born to play Rani Lakshmi Bai: Manoj Kumar,Manoj Kumar has said that Kangana was born to play Rani Lakshmi Bai.,Kangana was born to play Rani Lakshmi Bai : Manoj Kumar.,0.6063657586001313,0.5507590511214845,0.4919533018641347,0.6201171875000001,0.8695652173913044,0.761904761904762,0.6956521739130435,0.9500000000000001,0.0,0.8461538461538461
"Felt underutilised after 'Queen', decided to direct: Kangana",Kangana has said she felt underutilised after 'Queen' and decided to direct.,"Felt underutilised after ' Queen ' , decided to direct : Kangana.",0.4166666666666667,0.337099931231621,0.10600313379512592,0.4033333333333334,0.8,0.5555555555555556,0.7000000000000001,0.9230769230769231,0.0,1.0
Vidya Balan to host radio talk show: Reports,"Vidya Balan will host a radio talk show, according to reports.",Vidya Balan to host radio talk show : Reports.,0.622795757824184,0.3530920055976,0.0660505863531234,0.5300453514739228,0.8421052631578948,0.3529411764705882,0.7368421052631579,0.9,0.0,0.8181818181818182
Jaguar tests tech that projects self-driving car's next move,Jaguar has tested technology that projects a self-driving car's next move.,Jaguar tests tech that projects self - driving car 's next move.,0.4166666666666667,0.27524094128159016,0.053863663688318665,0.46046046046046046,0.8333333333333333,0.5454545454545454,0.8333333333333333,0.9787234042553191,0.0,1.0909090909090908
"Now, 3 soldiers working for you: Rahul on Priyanka, Scindia","Rahul has said, ""Now, three soldiers are working for you,"" referring to Priyanka and Scindia.","Now , 3 soldiers working for you : Rahul on Priyanka , Scindia.",0.39572488576635756,0.1681507428780777,0.03707609241841854,0.38678985107556535,0.64,0.17391304347826086,0.56,0.9090909090909091,0.0,0.8666666666666667
Online media outlet BuzzFeed to fire 15% of its staff,The online media outlet BuzzFeed will fire 15% of its staff.,Online media outlet BuzzFeed to fire 15 % of its staff.,0.7272727272727273,0.6030226891555273,0.3508439695638686,0.7080965909090909,0.8571428571428572,0.7368421052631577,0.8571428571428572,0.9500000000000001,0.0,1.0
Self-guiding ocean robots complete 1 yr under Antarctic ice,Self-guiding ocean robots have completed one year under Antarctic ice.,A Self - guiding ocean robots complete 1 yr under Antarctic ice.,0.4166666666666667,0.337099931231621,0.10600313379512592,0.778186274509804,0.7272727272727273,0.5,0.7272727272727273,0.9302325581395349,0.0,1.2
UP man gets 7 years in jail for abetting wife's suicide,A man in UP has been sentenced to seven years in jail for abetting his wife's suicide.,An UP man gets 7 years in jail for abetting wife 's suicide.,0.4523947572871905,0.3329535261284078,0.23909302951697417,0.5183697753978879,0.6451612903225806,0.41379310344827586,0.5806451612903226,0.9361702127659574,0.0,0.7647058823529411
US recognises Venezuela's opposition leader as interim President,The US has recognised Venezuela's opposition leader as interim President.,US recognises Venezuela 's opposition leader as interim President.,0.596559544542913,0.5166357204442371,0.4180134288483488,0.6792413935271077,0.9,0.7777777777777777,0.9,0.9743589743589743,0.0,0.9
Airport privatisation proposal draws over 20 suitors: Reports,"An airport privatisation proposal has drawn over twenty suitors, according to reports.",An Airport privatisation proposal draws over 20 suitors : Reports.,0.49123845184678916,0.36614752383039256,0.23801761257033807,0.4766949152542372,0.6666666666666666,0.3157894736842105,0.6666666666666666,0.7894736842105262,0.0,0.8333333333333334
