canonical,reference_headline,generated_headline,bleu1,bleu2,bleu4,meteor,rouge1,rouge2,rougeL,chrF,exact_match,length_ratio
Shinde said that Rahul respects women and holds them in high regard.,Rahul respects women and holds them in high regard says Shinde,Shinde say that Rahul respect women and hold them in high regard .,0.6153846153846154,0.4529108136578383,0.24712442545253582,0.9721812278630461,0.9565217391304348,0.761904761904762,0.7826086956521738,0.972972972972973,0.0,1.1818181818181819
Elon Musk claims that the new Tesla Roadster will float above the ground.,Elon Musk claims that new Tesla Roadster will float above the ground,Elon Musk claim that new Tesla Roadster float above ground .,0.7470824042309421,0.5840211804485981,0.298124738488111,0.8289915966386556,0.9090909090909091,0.7000000000000001,0.9090909090909091,0.975609756097561,0.0,0.9166666666666666
A biodegradable sensor to monitor blood flow in arteries was made.,Biodegradable sensor to monitor blood flow in arteries was made,Biodegradable sensor to monitor blood flow in arteries was made .,0.9090909090909091,0.9045340337332909,0.8931539818068694,0.9896039603960397,1.0,1.0,1.0,0.967741935483871,0.0,1.1
NASA has said that the Hubble Space Telescope's main camera has shut down.,Hubble Space Telescope's main camera shuts down says NASA,NASA said that Hubble Space Telescope 's main camera shut down .,0.5,0.30151134457776363,0.05637560315259291,0.8064516129032259,0.8571428571428572,0.7368421052631577,0.761904761904762,0.9473684210526315,0.0,1.3333333333333333
A study said that users over 65 years old are more likely to share fake news on Facebook.,Users over 65yrs more likely to share fake news on FB says Study,Study say that users over 65 years old are more likely to share fake news on Facebook .,0.5555555555555556,0.47828670265295953,0.3715770152515523,0.7952249770431591,0.7333333333333334,0.5,0.5999999999999999,0.9545454545454545,0.0,1.3846153846153846
CBSE has introduced two Mathematics levels for class 10 students.,CBSE introduces 2 Mathematics levels for class 10 students,CBSE introduced two Mathematics levels for class 10 students .,0.7,0.6236095644623235,0.537284965911771,0.9883326549993218,0.8888888888888888,0.75,0.8888888888888888,0.9268292682926829,0.0,1.1111111111111112
The Taliban killed 32 members of Afghan security forces and militias.,Taliban kills 32 members of Afghan security forces and militias,Taliban kill 32 members of Afghan security forces and militias .,0.8181818181818182,0.7567874686642695,0.6989307622784944,0.9896039603960397,1.0,1.0,1.0,0.9767441860465117,0.0,1.1
A Pakistani cyberstalker was jailed for harassing 200 lady doctors and nurses.,Pak cyberstalker was jailed for harassing 200 lady doctors and nurses,Pakistani cyberstalker was jailed for harassing 200 lady doctors and nurses .,0.8333333333333334,0.8257228238447705,0.8070557274927982,0.9004504504504506,0.9090909090909091,0.9,0.9090909090909091,0.9787234042553191,0.0,1.0909090909090908
A Russian hunter shot his son dead after mistaking him for a moose.,Russian hunter shoots his son dead after mistaking him for a moose,Russian hunter shoot his son dead after mistaking him for moose .,0.8333333333333334,0.7282190812544191,0.5859059370151705,0.9139118457300276,0.9565217391304348,0.8571428571428572,0.9565217391304348,0.967741935483871,0.0,1.0
"TCS's profit rose 24% to a record ₹8,105 crore in the December quarter.","TCS profit rises 24% to record ₹8,105 cr in the December quarter","TCS 's profit rise 24 % to record ₹ 8,105 crore in December quarter .",0.4666666666666667,0.25819888974716115,0.045466972369917126,0.5710111788617886,0.8461538461538461,0.5833333333333334,0.8461538461538461,0.9433962264150944,0.0,1.25
Prabhu said that India won't violate international laws in trade with Iran.,Won't violate international laws in trade with Iran says Prabhu,Prabhu say that India wo n't violate international laws in trade with Iran .,0.5714285714285714,0.5135525910130955,0.44710186192584195,0.8493589743589745,0.8,0.608695652173913,0.64,0.972972972972973,0.0,1.4
Verma was removed as CBI chief by a PM-led panel and was made the DG of fire services.,Verma was removed as CBI chief by PM-led panel and was made the DG of fire services,Verma was removed as CBI chief by PM - led panel and was made DG of fire services .,0.7894736842105263,0.7254762501100117,0.5685488870277223,0.8686046511627906,0.9714285714285714,0.9090909090909091,0.9714285714285714,0.9523809523809523,0.0,1.1176470588235294
The title of Cheat India was changed to Why Cheat India over a CBFC objection.,Title of Cheat India was changed to Why Cheat India over CBFC objection,Title of Cheat India was changed to Why Cheat India over CBFC objection .,0.9285714285714286,0.9258200997725515,0.9193227152249185,0.9921405664212475,1.0,1.0,1.0,0.9743589743589743,0.0,1.0769230769230769
Actor Ajith's cut-out fell down during a milk pouring event in Tamil Nadu and five people were injured.,Actor Ajith's cut-out falls during milk pouring in TN and 5 were  injured,Actor Ajith 's cut - out fall down during milk pouring event in Tamil Nadu and five people were injured .,0.38095238095238093,0.2390457218668787,0.06393430688266227,0.6463768115942029,0.7647058823529413,0.5,0.7647058823529413,0.9361702127659574,0.0,1.6153846153846154
Raja said that Imran Khan compared Kohli to Sachin at the oath-taking function.,Imran Khan compared Kohli to Sachin at oath-taking function says Raja,Raja say that Imran Khan compare Kohli to Sachin at oath - taking function .,0.5333333333333333,0.3903600291794132,0.2102369368326755,0.8491228070175437,0.9600000000000001,0.7826086956521738,0.8,0.9523809523809523,0.0,1.3636363636363635
"A report said that Kohli is India's most valued celebrity brand at ₹1,200 crore.","Kohli India's most valued celebrity brand at ₹1,200 crore says Report","Report say that Kohli is India 's most valued celebrity brand at ₹ 1,200 crore .",0.5,0.36514837167011077,0.2574866101628968,0.7155126140633389,0.9285714285714286,0.6923076923076924,0.7857142857142856,0.9803921568627451,0.0,1.4545454545454546
An Australian cricketer dropped a catch into his own face and was left bloodied.,Australian cricketer drops a catch into his own face and left bloodied,Australian cricketer drop catch into his own face and was left bloodied .,0.7692307692307693,0.6698641270570836,0.4703709593866897,0.8998702274434806,0.9166666666666666,0.7272727272727273,0.9166666666666666,0.972972972972973,0.0,1.0833333333333333
Chidambaram said the world will take note of the cry of the IAS topper who quit.,World will take note of his cry says Chidambaram on IAS Topper who quit,Chidambaram say world take note of cry of IAS topper who quit .,0.7122777528017816,0.5242222319292262,0.283130219764777,0.6893988941078543,0.8461538461538461,0.41666666666666663,0.6923076923076924,0.9767441860465117,0.0,0.9285714285714286
A Karnataka auto driver was killed by another driver for charging lower fares.,K'taka auto driver was killed by another driver for charging lower fares,Karnataka auto driver was killed by another driver for charging lower fares .,0.8461538461538461,0.8397191227596316,0.8242367502646054,0.9087494023632265,0.8799999999999999,0.8695652173913043,0.8799999999999999,0.9523809523809523,0.0,1.0833333333333333
Tyre killers were damaged due to traffic the day after installation in Noida.,Tyre killers were damaged due to traffic day after installation in Noida,Tyre killers were damaged due to traffic day after installation in Noida .,0.9230769230769231,0.9198662110077999,0.912167909070388,0.9914485766758494,1.0,1.0,1.0,0.972972972972973,0.0,1.0833333333333333
A report said Big B and Aishwarya were approached for a Mani Ratnam film.,Big B and  Aishwarya were approached for Mani Ratnam film says Report,Report say Big B and Aishwarya were approached for Mani Ratnam film .,0.8461538461538461,0.7966275068156915,0.7539221180326288,0.9839876033057852,1.0,0.8181818181818182,0.8333333333333334,0.9743589743589743,0.0,1.0833333333333333
Salman Khan will start shooting for 'Dabangg 3'.,Salman Khan to start shooting for 'Dabangg 3',Salman Khan start shooting for ' Dabangg 3 ' .,0.5,0.408248290463863,0.13134549472120793,0.5902439024390245,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.9714285714285714,0.0,1.25
"Sara will star opposite Varun in the 'Coolie No. 1' remake, according to a report.",Sara to star opposite to Varun in 'Coolie No. 1' remake says Report,"Sara star opposite Varun in ' Coolie No . 1 ' remake , according to report .",0.47058823529411764,0.24253562503633297,0.04091032653880249,0.47108208955223885,0.8799999999999999,0.5217391304347826,0.8,0.9,0.0,1.3076923076923077
A report said a former Facebook worker who criticised its data policy has joined Apple.,FB ex-worker who criticised its data policy joins Apple says Report,Report say former Facebook worker who criticise its data policy joined Apple .,0.46153846153846156,0.2773500981126146,0.09144626892372869,0.7886904761904763,0.8333333333333334,0.6363636363636364,0.6666666666666666,0.9047619047619048,0.0,1.1818181818181819
Apple Maps has added turn-by-turn navigation for Indian users.,Apple Maps adds turn-by-turn navigation for Indian users,Apple Maps added turn - by - turn navigation for Indian users .,0.46153846153846156,0.3922322702763681,0.22997519112894443,0.6928104575163399,0.9,0.7777777777777778,0.9,0.9743589743589743,0.0,1.625
Xiaomi lost $6 billion of market value in just three days.,Xiaomi loses $6 billion of market value in just three days,Xiaomi lose $ 6 billion of market value in just three days .,0.6923076923076923,0.6354889093022426,0.5760844201603896,0.8892857142857141,1.0,1.0,1.0,0.9777777777777777,0.0,1.1818181818181819
Shivpal Yadav said there is no chance of going back to the Samajwadi Party.,No chance of going back to Samajwadi Party says Shivpal Yadav,Shivpal Yadav say there be no chance of going back to Samajwadi Party .,0.7142857142857143,0.6629935441317959,0.5622008276590377,0.9635778541651429,0.9166666666666666,0.7272727272727272,0.6666666666666667,0.9777777777777777,0.0,1.2727272727272727
The West Bengal Chief Minister said the state will not contribute 40% of funds for the Ayushman scheme.,WB will not contribute 40% funds for the Ayushman scheme says CM,West Bengal Chief Minister say state not contribute 40 % of funds for Ayushman scheme .,0.375,0.27386127875258304,0.04505546423412899,0.511849901250823,0.6153846153846153,0.33333333333333337,0.5384615384615384,0.9545454545454545,0.0,1.3333333333333333
"Prakash Raj defended Rahul by saying, ""He is not against women.""",He is not against women says Prakash Raj defends Rahul,"Prakash Raj defend Rahul by saying , "" He is not against women . """,0.5333333333333333,0.4364357804719848,0.2925612730731506,0.9395238095238096,0.9523809523809523,0.7368421052631577,0.47619047619047616,0.9090909090909091,0.0,1.5
China has offered Tesla CEO Elon Musk permanent residency.,China offers Tesla CEO Elon Musk permanent residency,China offered Tesla CEO Elon Musk permanent residency .,0.7777777777777778,0.6972166887783963,0.6104735835807844,0.9866898148148149,1.0,1.0,1.0,0.972972972972973,0.0,1.125
"A jailed ex-Nissan chief is down with fever, so interrogation has been halted.",Jailed ex-Nissan chief down with fever so interrogation halted,"Jailed ex - Nissan chief is down with fever , so interrogation been halted .",0.5333333333333333,0.3380617018914066,0.0925159978069645,0.7316080729166666,0.9090909090909091,0.7000000000000001,0.9090909090909091,0.9268292682926829,0.0,1.6666666666666667
The first proof of white dwarf stars turning into crystals was found.,1st proof of white dwarf stars turning into crystals was found,First proof of white dwarf stars turning into crystals was found .,0.8333333333333334,0.8257228238447705,0.8070557274927982,0.9906187178914452,0.9090909090909091,0.9,0.9090909090909091,0.9473684210526315,0.0,1.0909090909090908
Airport-like lounges at New Delhi railway station will be built by March.,Airport-like lounges at New Delhi railway station to be built by March,Airport - like lounges at New Delhi railway station be built by March .,0.7142857142857143,0.6629935441317959,0.5316967153331754,0.8163934426229508,0.9600000000000001,0.8695652173913043,0.9600000000000001,0.9767441860465117,0.0,1.1666666666666667
The Sri Lankan Prime Minister said the country is struggling to pay foreign debt of $5.9 billion.,Sri Lanka struggling to pay foreign debt of $5.9 billion says PM,Sri Lankan Prime Minister say country struggling to pay foreign debt of $ 5.9 billion .,0.5,0.408248290463863,0.3237722713145643,0.69394663480685,0.7857142857142856,0.6153846153846153,0.7142857142857142,0.9777777777777777,0.0,1.3333333333333333
A 33-foot tunnel used to smuggle drugs was found near the US-Mexico border.,33-foot tunnel used to smuggle drugs found near US-Mexico border,33 - foot tunnel used to smuggle drugs was found near US - Mexico border .,0.5,0.408248290463863,0.2722589423069702,0.7348172169811321,0.9600000000000001,0.8695652173913043,0.9600000000000001,0.9500000000000001,0.0,1.6
Trump misspelled 'forest' as he cut funds to tackle the California fire.,Trump misspells 'forest' as he cuts funds to tackle the California fire,Trump misspelled ' forest ' as he cut funds to tackle California fire .,0.5714285714285714,0.41931393468876726,0.10743014571163138,0.8086065573770491,0.9565217391304348,0.8571428571428572,0.9565217391304348,0.972972972972973,0.0,1.1666666666666667
"The GST Council hiked the composition scheme, which was limited to ₹1.5 crore.",GST Council hikes composition scheme was limited to ₹1.5 crore,"GST Council hike composition scheme , which was limited to ₹ 1.5 crore .",0.5714285714285714,0.41931393468876726,0.10743014571163138,0.8493589743589745,0.9565217391304348,0.8571428571428572,0.9565217391304348,0.9777777777777777,0.0,1.4
The Reserves panel Chairman said that the RBI is accountable to the government.,RBI accountable to government says Reserves panel Chairman,Reserves panel Chairman say that RBI is accountable to government .,0.6363636363636364,0.504524979109513,0.16306686105372709,0.9036144578313254,0.888888888888889,0.5,0.4444444444444445,0.972972972972973,0.0,1.375
Former CM Sheila Dikshit has taken over as Delhi Congress chief.,Former CM Sheila Dikshit takes over as Delhi Congress chief,Former CM Sheila Dikshit taken over as Delhi Congress chief .,0.8181818181818182,0.7567874686642695,0.587728372510532,0.9896039603960397,0.9,0.7777777777777778,0.9,0.9714285714285714,0.0,1.1
Neha said that Angad revealed everything meant to be hidden on her show.,Angad revealed everything meant to be hidden on my show says Neha,Neha say that Angad reveal everything meant to be hidden on her show .,0.6428571428571429,0.4972451580988469,0.3872015705071016,0.8799620647608725,0.8799999999999999,0.6086956521739131,0.7199999999999999,0.9714285714285714,0.0,1.1666666666666667
Sushant said that paid campaigners were used to give the #MeToo movement a burst.,Paid campaigners were used to give #MeToo movement a burst says Sushant,Sushant say that paid campaigners were used to give # MeToo movement burst .,0.6428571428571429,0.4972451580988469,0.3872015705071016,0.7684426229508196,0.9166666666666666,0.6363636363636364,0.75,0.975609756097561,0.0,1.1666666666666667
PTI reported that the CBI DIG who probed Asthana is going to quit the investigation.,CBI DIG who probed Asthana offers is going to quit investigation says PTI,PTI report that CBI DIG who probe Asthana going to quit investigation .,0.6923076923076923,0.5370861555295747,0.2978201796359045,0.758846153846154,0.8,0.6086956521739131,0.7199999999999999,0.9230769230769231,0.0,1.0
Hardik's father said he is an innocent boy and wanted to entertain on the talk show row.,Hardik innocent boy and wanted to entertain says Father on talk show row,Hardik 's father say he is innocent boy and want to entertain on talk show row .,0.6470588235294118,0.492592183071889,0.24264382743890414,0.9425505608054402,0.896551724137931,0.5925925925925926,0.7586206896551724,0.9444444444444444,0.0,1.3076923076923077
A 130-year-old crocodile named 'Gangaram' died and 500 villagers attended the funeral.,130-yr-old crocodile 'Gangaram' dies and 500 villagers attend the  funeral,130 - year - old crocodile named ' Gangaram ' die and 500 villagers attend funeral .,0.35294117647058826,0.2572478777137633,0.1584450133726893,0.6284569902727446,0.8333333333333334,0.5454545454545454,0.8333333333333334,0.9583333333333334,0.0,1.7
A 68-year-old man was arrested for sexually assaulting a 3-year-old girl in Tamil Nadu.,68-yr-old man sexually assaults 3-yr-old girl in Tamil Nadu was arrested,68 - year - old man was arrested for sexually assaulting 3 - year - old girl in Tamil Nadu .,0.38095238095238093,0.2760262237369417,0.14528679532351443,0.7170781893004117,0.8387096774193549,0.5517241379310344,0.7096774193548386,0.9523809523809523,0.0,1.9090909090909092
BJP MP Kirron Kher made faces in the Lok Sabha and the video went viral.,BJP MP Kirron Kher makes faces in Lok Sabha and the video goes viral,BJP MP Kirron Kher make faces in Lok Sabha and video go viral .,0.7857142857142857,0.6504436355879909,0.4682568791024402,0.8504464285714286,0.888888888888889,0.7199999999999999,0.888888888888889,0.9500000000000001,0.0,1.0
A man shot at a 10-year-old girl when she asked if his gun was a toy.,Man shoots at 10-year-old girl when she asks if his gun was a toy,Man shot at 10 - year - old girl when she ask if his gun was toy .,0.5555555555555556,0.4042260417272216,0.21258844131063828,0.8268229166666666,0.9032258064516129,0.7586206896551724,0.9032258064516129,0.9767441860465117,0.0,1.2857142857142858
A woman visited the same ATM for 17 days and caught the thief who cheated her.,Woman visits same ATM for 17 days and catches thief who cheated her,Woman visit same ATM for 17 days and catch thief who cheat her .,0.7142857142857143,0.5741692517632146,0.4160751652217845,0.9921405664212475,1.0,1.0,1.0,0.972972972972973,0.0,1.0769230769230769
Protests broke out in Bihar after a teen girl was found beheaded as her kin alleged rape.,Protests in Bihar after teen girl found beheaded as kin allege rape,Protests break out in Bihar after teen girl was found beheaded as her kin alleged rape .,0.6470588235294118,0.492592183071889,0.31007120066002053,0.9422222222222222,0.8571428571428571,0.6153846153846153,0.8571428571428571,0.9444444444444444,0.0,1.4166666666666667
"Kanimozhi asked the RS Deputy Chairman, ""Can you speak in a language I understand?""",Can you speak in language I understand asks Kanimozhi to RS Dy Chairman,"Kanimozhi ask RS Deputy Chairman , "" you speak in language I understand ? """,0.6,0.46291004988627577,0.35831291876413535,0.7102272727272727,0.8333333333333333,0.45454545454545453,0.4999999999999999,0.9268292682926829,0.0,1.1538461538461537
A SpiceJet passenger was caught carrying 22 live cartridges in Pune.,SpiceJet passenger was caught carrying 22 live cartridges in Pune,SpiceJet passenger was caught carrying 22 live cartridges in Pune .,0.9090909090909091,0.9045340337332909,0.8931539818068694,0.9896039603960397,1.0,1.0,1.0,0.9743589743589743,0.0,1.1
"Twenty bodies, of which 17 were burned, were found near the US-Mexico border.",bodies of which 17 of them burned were found near US-Mexico border,"Twenty bodies , of which 17 were burned , were found near US - Mexico border .",0.5294117647058824,0.36380343755449945,0.10595856656484554,0.6133333333333333,0.8461538461538461,0.75,0.8461538461538461,0.9302325581395349,0.0,1.4166666666666667
"Ranveer said, ""I was born to do Gully Boy and only I could pull it off.""",Was born to do Gully Boy and only I could pull it off says Ranveer,"Ranveer say , "" I was born to do Gully Boy and only I pull it off . """,0.6842105263157895,0.6165362593265116,0.5089175114935747,0.8984892658362047,0.9333333333333333,0.7142857142857143,0.8000000000000002,0.9,0.0,1.2666666666666666
"Madhuri Dixit said, ""There is no substitute for hard work.""",There is no substitute for hard work says Madhuri Dixit,"Madhuri Dixit say , "" There be no substitute for hard work . """,0.5714285714285714,0.4688072309384954,0.3161487584488943,0.8273979107312441,0.9,0.5555555555555556,0.6,0.923076923076923,0.0,1.4
The owner of Cambridge Analytica ignored a data request and was fined ₹13.5 lakh.,Cambridge Analytica owner ignores data request was fined ₹13.5L,Owner of Cambridge Analytica ignore data request and was fined ₹ 13.5 lakh .,0.5,0.33968311024337877,0.05437427682227521,0.7894736842105263,0.7826086956521738,0.4761904761904762,0.6956521739130435,0.9600000000000001,0.0,1.5555555555555556
Instagram has added a feature on iOS to post on multiple accounts.,Instagram adds feature on iOS to post on multiple accounts,Instagram added feature on iOS to post on multiple accounts .,0.8181818181818182,0.7567874686642695,0.6989307622784944,0.8861997310842195,0.9,0.7777777777777778,0.9,0.9696969696969697,0.0,1.1
Google Search has added a new feature to find past searches.,Google Search adds new feature to find past searches,Google Search added new feature to find past searches .,0.8,0.7302967433402215,0.5814307369682193,0.8722527472527472,0.8888888888888888,0.75,0.8888888888888888,0.9714285714285714,0.0,1.1111111111111112
Rahul said the Prime Minister was in a 'tearing hurry' to sack the CBI chief due to Rafale.,PM in 'tearing hurry' to sack CBI chief due to Rafale says Rahul,Rahul say Prime Minister was in ' tearing hurry ' to sack CBI chief due to Rafale .,0.5,0.420084025208403,0.34823528327578535,0.7170370370370371,0.8571428571428571,0.6923076923076924,0.7142857142857142,0.9545454545454545,0.0,1.3846153846153846
Mufti said she was disappointed when misogyny is normalised in politics.,Disappointed when misogyny is normalised in politics says Mufti,Mufti say she was disappointed when misogyny is normalised in politics .,0.6666666666666666,0.6030226891555271,0.5331675363405771,0.9498207885304659,0.9,0.6666666666666665,0.7000000000000001,0.9743589743589743,0.0,1.3333333333333333
The Prime Minister said not many know how much Congress culture had damaged India's defence.,Not many know how much Cong culture had damaged our defence says PM,Prime Minister say not many know how much Congress culture damaged India 's defence .,0.5333333333333333,0.3903600291794132,0.27668736912821895,0.6233632622521511,0.6666666666666666,0.32,0.5925925925925927,0.9268292682926829,0.0,1.1538461538461537
The High Court has rejected Lalu Prasad's bail plea in the fodder scam cases.,HC rejects Lalu Prasad's bail plea in fodder scam cases,High Court rejected Lalu Prasad 's bail plea in fodder scam cases .,0.5384615384615384,0.47366546671567095,0.3955332535877179,0.7706310679611651,0.8695652173913043,0.8571428571428572,0.8695652173913043,0.9500000000000001,0.0,1.3
The government's 10% quota bill has been challenged in the Supreme Court.,Government's 10% quota bill challenged in Supreme Court,Government 's 10 % quota bill been challenged in Supreme Court .,0.5,0.4264014327112209,0.2521193618434983,0.701058201058201,0.9473684210526316,0.823529411764706,0.9473684210526316,0.9787234042553191,0.0,1.5
The US Coast Guard told staff to try babysitting to survive the government shutdown.,Try babysitting to survive govt shutdown says US Coast Guard to staff,US Coast Guard tell staff to try babysitting to survive government shutdown .,0.7692307692307693,0.5661385170722979,0.30576902884505114,0.7342394645174509,0.8333333333333334,0.45454545454545453,0.4166666666666667,0.923076923076923,0.0,1.0833333333333333
Jet Airways has proposed late debt repayments to creditors.,Jet Airways proposes late debt repayments to creditors,Jet Airways proposed late debt repayments to creditors .,0.7777777777777778,0.6972166887783963,0.5133450480401704,0.9866898148148149,1.0,1.0,1.0,0.9714285714285714,0.0,1.125
Bank of Baroda will increase the minimum balance limit by 100%.,Bank of Baroda to increase minimum balance limit by 100%,Bank of Baroda increase minimum balance limit by 100 % .,0.7272727272727273,0.6605782590758164,0.46924700641056,0.785891089108911,0.9473684210526316,0.823529411764706,0.9473684210526316,0.975609756097561,0.0,1.1
"The Oscars 2019 will be held without a host for the first time in 30 years, according to a report.",Oscars 2019 to be held without host for 1st time in 30yrs says Report,"Oscars 2019 be held without host for first time in 30 years , according to report .",0.6470588235294118,0.492592183071889,0.2885537660018373,0.8236208236208235,0.7586206896551724,0.4444444444444445,0.689655172413793,0.9411764705882353,0.0,1.2142857142857142
Mumbai Police tweeted a road safety meme from Ranveer's 'Gully Boy'.,Mumbai Police tweets road safety meme from Ranveer's 'Gully Boy',Mumbai Police tweet road safety meme from Ranveer 's ' Gully Boy ' .,0.42857142857142855,0.36313651960128146,0.21142141714303078,0.6720957613814755,1.0,1.0,1.0,0.9767441860465117,0.0,1.4
The CoA chief is considering a two-game ban on Pandya and Rahul for offensive comments.,CoA chief mulls 2-game ban on Pandya and Rahul for offensive comments,CoA chief considering two - game ban on Pandya and Rahul for offensive comments .,0.6666666666666666,0.6172133998483675,0.5202556880807584,0.8097560975609756,0.8461538461538461,0.75,0.8461538461538461,0.9333333333333332,0.0,1.25
An Australian man was arrested for sending a suspicious package to the Indian consulate.,Aus man was arrested for sending suspicious package to Indian consulate,Australian man was arrested for sending suspicious package to Indian consulate .,0.8333333333333334,0.8257228238447705,0.8070557274927982,0.9004504504504506,0.9090909090909091,0.9,0.9090909090909091,0.972972972972973,0.0,1.0909090909090908
The GST exemption limit was doubled to ₹40 lakh in relief to small firms.,GST exemption limit was doubled to ₹40 lakh in relief to small firms,GST exemption limit was doubled to ₹ 40 lakh in relief to small firms .,0.8,0.7559289460184545,0.6475445426291286,0.906986531986532,1.0,1.0,1.0,0.9787234042553191,0.0,1.1538461538461537
A thief fleeing with jewellery fell from the 9th floor of a building and died.,Thief fleeing with jewellery falls from 9th floor of building and dies,Thief fleeing with jewellery fall from 9th floor of building and die .,0.7692307692307693,0.7161148740394329,0.5783569866465142,0.9914485766758494,1.0,1.0,1.0,0.9500000000000001,0.0,1.0833333333333333
The government has said that not making Hindi mandatory and the media report is ‘mischievous’.,Not making Hindi mandatory and media report 'mischievous'says Govt,Government said that not making Hindi mandatory and media report is ‘ mischievous ’ .,0.4666666666666667,0.4472135954999579,0.4001601601922499,0.7281037414965986,0.7272727272727272,0.6,0.7272727272727272,0.9,0.0,1.6666666666666667
VK Singh has said that Pakistan’s ban on Indian content will not end contact among people.,Pak ban on Indian content won't end contact among people says VK Singh,VK Singh said that Pakistan ’s ban on Indian content not end contact among people .,0.625,0.5400617248673217,0.33649324423301513,0.8071832473746349,0.689655172413793,0.5185185185185186,0.5517241379310344,0.8717948717948718,0.0,1.2307692307692308
Army chief Gen Bipin Rawat has said that LGBTQ issues are not acceptable in the Army.,LGBTQ issues not acceptable in Army says Army chief Gen Bipin Rawat,Army chief Gen Bipin Rawat said that LGBTQ issues are not acceptable in Army .,0.7333333333333333,0.6473388749701496,0.4480304273880272,0.9146341463414633,0.8461538461538461,0.6666666666666667,0.4615384615384615,0.9523809523809523,0.0,1.25
A minister has said that the J&K IAS officer who quit had failed to condemn terror.,J&K IAS officer who quit had failed to condemn terror says Minister,Minister said that J&K IAS officer who quit failed to condemn terror .,0.7692307692307693,0.6698641270570836,0.49735673561245436,0.8872344785192268,0.8461538461538461,0.6666666666666666,0.7692307692307693,0.9523809523809523,0.0,1.0833333333333333
A BJP youth wing member was arrested in the Bulandshahr violence case.,BJP youth wing member was arrested in Bulandshahr violence case,BJP youth wing member was arrested in Bulandshahr violence case .,0.9090909090909091,0.9045340337332909,0.8931539818068694,0.9896039603960397,1.0,1.0,1.0,0.9767441860465117,0.0,1.1
A woman in Uttar Pradesh delivered a baby on the floor as no doctor was available.,UP woman delivers baby on floor as no doctor was available,Woman in Uttar Pradesh deliver baby on floor as no doctor was available .,0.6428571428571429,0.5883484054145521,0.5296074933406222,0.8814159292035397,0.8333333333333333,0.7272727272727272,0.8333333333333333,0.9500000000000001,0.0,1.2727272727272727
A man from Tamil Nadu has said that he was denied immigration at Mumbai airport for not knowing Hindi.,I was Denied immigration at Mumbai airport for not knowing Hindi says TN man,Man from Tamil Nadu said that he was denied immigration at Mumbai airport for not knowing Hindi .,0.6111111111111112,0.568796458994521,0.5241705759002533,0.8268229166666666,0.7096774193548386,0.6206896551724138,0.6451612903225806,0.9230769230769231,0.0,1.2857142857142858
A menstruating woman died after being forced to stay in a hut in Nepal.,Menstruating woman dies after being forced to stay in a hut in Nepal,Menstruating woman die after being forced to stay in hut in Nepal .,0.8461538461538461,0.7510676161988107,0.5266403878479265,0.920940170940171,0.9600000000000001,0.8695652173913043,0.9600000000000001,0.975609756097561,0.0,1.0
Google Assistant will offer real-time language translation.,Google Assistant to offer real-time language translation,Google Assistant offer real - time language translation .,0.5555555555555556,0.372677996249965,0.07583235673413397,0.6194444444444446,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.9655172413793104,0.0,1.2857142857142858
A smart e-bike that connects to Amazon's Alexa was unveiled at CES.,Smart e-bike that connects to Amazon's Alexa was unveiled at CES,Smart e - bike that connect to Amazon 's Alexa was unveiled at CES .,0.5333333333333333,0.3903600291794132,0.27668736912821895,0.7748538011695907,1.0,1.0,1.0,0.9777777777777777,0.0,1.3636363636363635
Sushma Swaraj has said that Rahul's remark on Sitharaman is a new low in politics.,Rahul's remark on Sitharaman is a new low in politics says Swaraj,Sushma Swaraj said that Rahul 's remark on Sitharaman is new low in politics .,0.6,0.50709255283711,0.3388714363186176,0.7869918699186992,0.8148148148148148,0.64,0.7407407407407408,0.9230769230769231,0.0,1.25
"Mufti has asked if the government is ready for talks with the Taliban, then why not with J&K separatists.",If ready for talks with Taliban then why not J&K separatists says Mufti,"Mufti asked if government is ready for talks with Taliban , then why not with J&K separatists .",0.6666666666666666,0.5239368319955838,0.30928520903947526,0.8006687242798354,0.8387096774193549,0.6206896551724138,0.7741935483870968,0.9130434782608696,0.0,1.3846153846153846
The Sena has said that the Prime Minister who advised youth to fry pakodas gave reservation.,PM who had advised youth to fry pakodas gave reservation says Sena,Sena said that Prime Minister who advise youth to fry pakodas give reservation .,0.5,0.33968311024337877,0.2044800736021839,0.6744586116170816,0.64,0.34782608695652173,0.5599999999999999,0.9743589743589743,0.0,1.1666666666666667
The NCW has sent notice to Rahul after his 'PM hid behind woman' remark.,NCW sends notice to Rahul after his 'PM hid behind woman' remark,NCW sent notice to Rahul after his ' PM hide behind woman ' remark .,0.5333333333333333,0.3903600291794132,0.27668736912821895,0.7181571815718157,0.8333333333333334,0.6363636363636364,0.8333333333333334,0.975609756097561,0.0,1.25
The Shiv Sena has asked where jobs will come from regarding the 10% quota.,Where will you get the jobs from asked Shiv Sena on 10% quota,Shiv Sena asked where jobs come from regarding 10 % quota .,0.5366925752004387,0.2118706737152711,0.04532931884180109,0.41242732558139533,0.6956521739130435,0.1904761904761905,0.4347826086956522,0.92,0.0,0.9230769230769231
