canonical,reference_headline,generated_headline,bleu1,bleu2,bleu4,meteor,rouge1,rouge2,rougeL,chrF,exact_match,length_ratio
'Give Sri Lankan Tamil refugees citizenship',‘Give Sri Lankan Tamil refugees citizenship’,' Give Sri Lankan Tamil refugees citizenship ',0.5,0.46291004988627577,0.345720784641941,0.6401209677419356,1.0,1.0,1.0,0.9230769230769231,0.0,1.3333333333333333
erode,erode,Erode,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
"2,910 kg of adulterated jaggery has been seized in Chithode.","2,910 kg of adulterated jaggery seized in Chithode","2,910 kg of adulterated jaggery been seized in Chithode .",0.8,0.7302967433402215,0.5253819788848316,0.9679878048780488,0.9473684210526316,0.823529411764706,0.9473684210526316,0.9600000000000001,0.0,1.25
Funds have been sought to provide training to tribal people in furniture making.,Funds sought to provide training to tribal people in furniture making,Funds been sought to provide training to tribal people in furniture making .,0.8461538461538461,0.7966275068156915,0.7539221180326288,0.9791912632821724,0.9565217391304348,0.8571428571428572,0.9565217391304348,0.9743589743589743,0.0,1.1818181818181819
A man complains of cheating in bitcoin trading.,Man complains of cheating in bitcoin trading,Man complain of cheating in bitcoin trading .,0.75,0.6546536707079771,0.5410822690539396,0.9844782983615982,1.0,1.0,1.0,0.9411764705882353,0.0,1.1428571428571428
Kongu Engineering College has bagged the 5th position in the Swachh campus ranking.,Kongu Engg. College bags 5th position in Swachh campus ranking,Kongu Engineering College bagged 5th position in Swachh campus ranking .,0.7272727272727273,0.6030226891555273,0.49616830003403634,0.8861997310842195,0.9,0.7777777777777778,0.9,0.975609756097561,0.0,1.1
Power shutdown,Power shutdown,Power shutdown,1.0,1.0,0.316227766016838,0.9375,1.0,1.0,1.0,1.0,1.0,1.0
hosur,hosur,Hosur,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
Crackdown on aquafarms has begun.,Crackdown on aquafarms,Crackdown on aquafarms begun .,0.6,0.5477225575051662,0.26591479484724945,0.920138888888889,0.8571428571428571,0.8,0.8571428571428571,0.8666666666666666,0.0,1.6666666666666667
madurai,madurai,Madurai,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
"A college carnival attracted 13,000 visitors.","College carnival attracts 13,000 visitors","College carnival attract 13,000 visitors .",0.6666666666666666,0.5163977794943222,0.12209471671615688,0.9764705882352942,1.0,1.0,1.0,0.9696969696969697,0.0,1.2
Encroachments have been removed.,Encroachments removed,Encroachments been removed .,0.5,0.12909944487358058,0.09554427922043669,0.45454545454545453,0.8,0.0,0.8,0.923076923076923,0.0,2.0
Water level,Water level,Water level,1.0,1.0,0.316227766016838,0.9375,1.0,1.0,1.0,1.0,1.0,1.0
puducherry,puducherry,Puducherry,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
AIADMK will move court against the government about the Local body polls.,Local body polls: AIADMK to move court against govt.,AIADMK move court against government about Local body polls .,0.6,0.4472135954999579,0.13747081017605653,0.618131868131868,0.7777777777777778,0.5,0.4444444444444444,0.975609756097561,0.0,1.1111111111111112
The Aurobindo Ashram post office has been declared all-women.,Aurobindo Ashram post office declared all-women,Aurobindo Ashram post office been declared all - women .,0.5,0.408248290463863,0.2777619034011791,0.75625,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.9743589743589743,0.0,1.6666666666666667
Working hours have been extended.,Working hours extended,Working hours been extended .,0.6,0.3872983346207417,0.12574334296829354,0.7986111111111112,0.8571428571428571,0.4,0.8571428571428571,0.9333333333333333,0.0,1.6666666666666667
ramanathapuram,ramanathapuram,Ramanathapuram,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
The Collector has inspected rain-hit areas.,Collector inspects rain-hit areas,Collector inspected rain - hit areas .,0.2857142857142857,0.06900655593423542,0.039281465090051315,0.5943152454780362,1.0,1.0,1.0,0.9285714285714286,0.0,1.75
The SP made a trip to Manoli island looking for contraband goods.,SP makes a trip to Manoli island looking for contraband goods,SP make trip to Manoli island looking for contraband goods .,0.8181818181818182,0.7567874686642695,0.6989307622784944,0.9054545454545455,0.9523809523809523,0.8421052631578948,0.9523809523809523,0.9714285714285714,0.0,1.0
salem,salem,Salem,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
The DGP has inspected fire stations in Salem.,DGP inspects fire stations in Salem,DGP inspected fire stations in Salem .,0.7142857142857143,0.5976143046671969,0.4347208719449914,0.981329690346084,1.0,1.0,1.0,0.967741935483871,0.0,1.1666666666666667
Youth was found dead.,Youth found dead,Youth was found dead .,0.6,0.3872983346207417,0.12574334296829354,0.7986111111111112,0.8571428571428571,0.4,0.8571428571428571,0.8695652173913044,0.0,1.6666666666666667
thanjavur,thanjavur,Thanjavur,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
There has been a cascading effect of Cyclone Gaja.,Cascading effect of Cyclone Gaja,There been cascading effect of Cyclone Gaja .,0.625,0.5976143046671968,0.5169731539571706,0.939622641509434,0.8333333333333333,0.8,0.8333333333333333,0.8750000000000001,0.0,1.6
Records were destroyed in a fire.,Records destroyed in fire,Records were destroyed in fire .,0.6666666666666666,0.5163977794943222,0.21711852081087685,0.8928571428571429,0.888888888888889,0.5714285714285715,0.888888888888889,0.9166666666666666,0.0,1.5
Shed for temple car,Shed for temple car,Shed for temple car,1.0,1.0,1.0,0.9921875,1.0,1.0,1.0,1.0,1.0,1.0
Onions are being given free with smartphones.,Get onions free with smart phones,Onions being given free with smartphones .,0.42857142857142855,0.26726124191242434,0.07730551756939454,0.4189435336976321,0.5,0.20000000000000004,0.5,0.9032258064516129,0.0,1.1666666666666667
Two people were killed in an accident near Thanjavur.,2 killed in accident near Thanjavur,Two people were killed in accident near Thanjavur .,0.5555555555555556,0.5270462766947299,0.44632361378533286,0.9347442680776015,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.8484848484848485,0.0,1.5
Quick draining of excess water should be ensured.,‘Ensure quick draining of excess water’,Quick draining of excess water be ensured .,0.5,0.46291004988627577,0.345720784641941,0.6401209677419356,0.923076923076923,0.7272727272727272,0.7692307692307692,0.8947368421052632,0.0,1.3333333333333333
theni,theni,Theni,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
The Minister has said that concrete lining will be done to prevent breach.,Concrete lining will be done to prevent breach: Minister,Minister said that concrete lining be done to prevent breach .,0.6363636363636364,0.504524979109513,0.28997844147152074,0.7309228039041704,0.8421052631578948,0.5882352941176471,0.7368421052631577,0.918918918918919,0.0,1.2222222222222223
A man was murdered.,Man murdered,Man was murdered .,0.5,0.12909944487358058,0.09554427922043669,0.45454545454545453,0.8,0.0,0.8,0.8235294117647058,0.0,2.0
tiruchi,tiruchi,Tiruchi,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
Wild growth hinders walkers.,Wild growth hinders walkers,Wild growth hinder walkers .,0.6,0.3872983346207417,0.12574334296829354,0.9679878048780488,1.0,1.0,1.0,0.9655172413793104,0.0,1.25
Residents have been told to use the online system to get plan approval.,Residents told to use online system to get plan approval,Residents been told to use online system to get plan approval .,0.8333333333333334,0.778498944161523,0.7292571723872933,0.9764705882352942,0.9523809523809523,0.8421052631578948,0.9523809523809523,0.9411764705882353,0.0,1.2
An idol has been unearthed.,Idol unearthed,Idol been unearthed .,0.5,0.12909944487358058,0.09554427922043669,0.45454545454545453,0.8,0.0,0.8,0.9166666666666666,0.0,2.0
Tangedco has begun identifying farmers for subsidised solar power schemes.,Tangedco begins identifying farmers for subsidised solar power scheme,Tangedco begun identifying farmers for subsidised solar power schemes .,0.7,0.6236095644623235,0.537284965911771,0.9883326549993218,0.8888888888888888,0.75,0.8888888888888888,0.975609756097561,0.0,1.1111111111111112
Three youths drowned at Velankanni.,Three youth drown at Velankanni,Three youths drowned at Velankanni .,0.5,0.316227766016838,0.09554427922043669,0.9764705882352942,1.0,1.0,1.0,0.9375,0.0,1.2
Investigation officers have been honoured.,Investigation officers honoured,Investigation officers been honoured .,0.6,0.3872983346207417,0.12574334296829354,0.7986111111111112,0.8571428571428571,0.4,0.8571428571428571,0.9375,0.0,1.6666666666666667
Red-eared slider turtles were seized at Tiruchi airport.,Red-eared slider turtles seized at Tiruchi airport,Red - eared slider turtles were seized at Tiruchi airport .,0.5454545454545454,0.4670993664969138,0.2790159393585827,0.7957957957957957,0.9411764705882353,0.7999999999999999,0.9411764705882353,0.9375,0.0,1.5714285714285714
"The World Bank has given preliminary approval for Rs. 2,900 crore to the Health Department.","World Bank gives preliminary nod for Rs. 2,900 cr. to Health Dept.","World Bank given preliminary approval for Rs . 2,900 crore to Health Department .",0.5,0.2773500981126146,0.04913270548144422,0.6147540983606558,0.6923076923076923,0.4166666666666667,0.6923076923076923,1.0,0.0,1.1666666666666667
Vaiko has said that the SEC is acting as per the Chief Minister's whims.,"SEC acting as per CM’s whims, says Vaiko",Vaiko said that SEC acting as per Chief Minister 's whims .,0.4166666666666667,0.337099931231621,0.22416933501922293,0.6696428571428572,0.7000000000000001,0.4444444444444445,0.6,0.8205128205128205,0.0,1.5
'Tangedco recruitment is transparent.',‘Tangedco recruitment is transparent’,' Tangedco recruitment is transparent . ',0.2857142857142857,0.2182178902359924,0.06985342056580097,0.43604651162790703,1.0,1.0,1.0,0.875,0.0,1.75
World Soil Day was observed in a college.,World Soil Day observed in college,World Soil Day was observed in college .,0.75,0.6546536707079771,0.23119742295813953,0.9498207885304659,0.923076923076923,0.7272727272727272,0.923076923076923,0.967741935483871,0.0,1.3333333333333333
tirunelveli,tirunelveli,Tirunelveli,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
Stray cattle menace has returned to haunt road users.,Stray cattle menace returns to haunt road users,Stray cattle menace returned to haunt road users .,0.7777777777777778,0.6972166887783963,0.43167001068522526,0.9866898148148149,1.0,1.0,1.0,0.9655172413793104,0.0,1.125
A prank call received by a youth created a ripple.,Prank call received by youth creates a ripple,Prank call received by youth create ripple .,0.75,0.6546536707079771,0.5410822690539396,0.864795918367347,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.9444444444444444,0.0,1.0
Water level,Water level,Water level,1.0,1.0,0.316227766016838,0.9375,1.0,1.0,1.0,1.0,1.0,1.0
tiruppur,tiruppur,Tiruppur,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
Thiruvalluvan has been booked yet again.,Thiruvalluvan booked yet again,Thiruvalluvan been booked yet again .,0.6666666666666666,0.5163977794943222,0.21711852081087685,0.8928571428571429,0.888888888888889,0.5714285714285715,0.888888888888889,0.9696969696969697,0.0,1.5
tiruvannamalai,tiruvannamalai,Tiruvannamalai,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
Tiruvannamalai reverberated with chants during the temple fest.,Tiruvannamalai reverberates with chants during temple fest,Tiruvannamalai reverberate with chants during temple fest .,0.75,0.6546536707079771,0.5410822690539396,0.9844782983615982,1.0,1.0,1.0,0.9743589743589743,0.0,1.1428571428571428
tiruvarur,tiruvarur,Tiruvarur,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
The government is mulling selling onions at ration shops.,Govt. mulls over selling onions at ration shops,Government mulling selling onions at ration shops .,0.625,0.5976143046671968,0.5169731539571706,0.7361111111111112,0.7999999999999999,0.6153846153846153,0.7999999999999999,1.0,0.0,1.0
vellore,vellore,Vellore,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
NCC cadets have organised a cleanliness campaign.,NCC cadets organise cleanliness campaign,NCC cadets organised cleanliness campaign .,0.6666666666666666,0.5163977794943222,0.12209471671615688,0.9764705882352942,1.0,1.0,1.0,0.9655172413793104,0.0,1.2
A woman's bag containing Rs. 1.10 lakh was snatched.,Woman’s bag containing Rs. 1.10 lakh snatched,Woman 's bag containing Rs . 1.10 lakh was snatched .,0.45454545454545453,0.30151134457776363,0.059609942732681,0.6027027027027028,0.9473684210526316,0.823529411764706,0.9473684210526316,0.9523809523809523,0.0,1.5714285714285714
A man has been detained under the Goondas Act.,Man detained under Goondas Act,Man been detained under Goondas Act .,0.7142857142857143,0.5976143046671969,0.4347208719449914,0.9307692307692308,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.9285714285714286,0.0,1.4
A murder accused has surrendered.,Murder accused surrenders,Murder accused surrendered .,0.5,0.408248290463863,0.16990442448471224,0.9498207885304659,1.0,1.0,1.0,0.9473684210526316,0.0,1.3333333333333333
virudhunagar,virudhunagar,Virudhunagar,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
'Provide proper drainage to paddy fields.',‘Provide proper drainage to paddy fields’,' Provide proper drainage to paddy fields . ',0.4444444444444444,0.408248290463863,0.2984745896009823,0.6299603174603176,1.0,1.0,1.0,0.8823529411764706,0.0,1.5
Recruitment scams as con jobs are proliferating.,Con job Recruitment scams proliferate,Recruitment scams as con jobs proliferating .,0.42857142857142855,0.26726124191242434,0.07730551756939454,0.8576923076923078,0.9090909090909091,0.4444444444444445,0.5454545454545454,0.9411764705882353,0.0,1.4
Onion price has crossed Rs. 200 a kg in Erode.,Onion price crosses Rs. 200 a kg in Erode,Onion price crossed Rs . 200 kg in Erode .,0.6,0.4472135954999579,0.13747081017605653,0.738954922628392,0.9411764705882353,0.7999999999999999,0.9411764705882353,0.9655172413793104,0.0,1.1111111111111112
Trains have been rescheduled.,Trains rescheduled,Trains been rescheduled .,0.5,0.12909944487358058,0.09554427922043669,0.45454545454545453,0.8,0.0,0.8,0.923076923076923,0.0,2.0
Yet another tractor with smuggled sand has been seized.,Yet another tractor with smuggled sand seized,Yet another tractor with smuggled sand been seized .,0.7777777777777778,0.6972166887783963,0.6104735835807844,0.9608843537414966,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.9473684210526316,0.0,1.2857142857142858
The Hindu and Margazhi,The Hindu and Margazhi,Hindu and Margazhi,0.7165313105737893,0.7165313105737893,0.40293516672844226,0.754985754985755,0.8571428571428571,0.8,0.8571428571428571,0.9090909090909091,0.0,0.75
Water stagnation still irks.,Water stagnation still irks,Water stagnation still irk .,0.6,0.5477225575051662,0.26591479484724945,0.9679878048780488,1.0,1.0,1.0,0.9600000000000001,0.0,1.25
Elections in 27 districts will be held on December 27 and 30.,Elections in 27 districts on Dec. 27 and 30,Elections in 27 districts be held on December 27 and 30 .,0.6666666666666666,0.5504818825631803,0.317023313852343,0.8375336021505376,0.7999999999999999,0.5555555555555556,0.7999999999999999,0.9142857142857143,0.0,1.3333333333333333
Special buses have been arranged for the Karthigai festival.,Special buses for Karthigai festival,Special buses been arranged for Karthigai festival .,0.625,0.5175491695067657,0.17286039232097053,0.9132075471698113,0.8333333333333333,0.6,0.8333333333333333,0.9189189189189189,0.0,1.6
Add Briefly,Add Briefly,Add Briefly,1.0,1.0,0.316227766016838,0.9375,1.0,1.0,1.0,1.0,1.0,1.0
"Chennai engagements for Sunday, December 8","Chennai engagements for Sunday, December 8","Chennai engagements for Sunday , December 8",0.7142857142857143,0.5976143046671969,0.20556680845025987,0.7934426229508196,1.0,1.0,1.0,1.0,0.0,1.1666666666666667
Coimbatore - Engagements,Coimbatore - Engagements,Coimbatore - Engagements,1.0,1.0,0.5623413251903491,0.9814814814814815,1.0,1.0,1.0,1.0,1.0,1.0
cinema arts events,cinema arts events,Cinema arts events,1.0,1.0,0.5623413251903491,0.9814814814814815,1.0,1.0,1.0,1.0,1.0,1.0
Salem,Salem,Salem,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
"Madurai Today - December 7, 2019","Madurai Today - December 7, 2019","Madurai Today - December 7 , 2019",0.7142857142857143,0.5976143046671969,0.4347208719449914,0.7934426229508196,1.0,1.0,1.0,1.0,0.0,1.1666666666666667
Engagements,Engagements,Engagements,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
karnataka,karnataka,Karnataka,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
bagalkot,bagalkot,Bagalkot,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
A senior JD(S) leader has said the BJP government will survive.,"BJP govt. will survive, says senior JD(S) leader",Senior JD(S ) leader said BJP government survive .,0.3333333333333333,0.06454972243679029,0.03155984539112946,0.2469135802469136,0.7058823529411765,0.39999999999999997,0.47058823529411764,0.9047619047619048,0.0,1.125
basavakalyan,basavakalyan,Basavakalyan,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
Communities have come together against rapists.,Communities come together against rapists,Communities come together against rapists .,0.8333333333333334,0.816496580927726,0.7598356856515925,0.9764705882352942,1.0,1.0,1.0,0.9655172413793104,0.0,1.2
belagavi,belagavi,Belagavi,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
'Alliance with JD(S) seems difficult to form and run.',‘Alliance with JD(S) seems difficult to form and run’,' Alliance with JD(S ) seem difficult to form and run . ',0.38461538461538464,0.31008683647302115,0.2044800736021839,0.6264775413711584,1.0,1.0,1.0,0.9047619047619048,0.0,1.4444444444444444
Social security benefits have been sought for domestic workers.,Social security benefits sought for domestic workers,Social security benefits been sought for domestic workers .,0.7777777777777778,0.6972166887783963,0.43167001068522526,0.9608843537414966,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.975609756097561,0.0,1.2857142857142858
Hip surgery,Hip surgery,Hip surgery,1.0,1.0,0.316227766016838,0.9375,1.0,1.0,1.0,1.0,1.0,1.0
bengaluru,bengaluru,Bengaluru,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
Dimly lit Namma Metro parking lots remain a safety hazard.,Dimly lit Namma Metro parking lots remain safety hazard,Dimly lit Namma Metro parking lots remain safety hazard .,0.9,0.8944271909999159,0.8801117367933934,0.9883326549993218,1.0,1.0,1.0,0.972972972972973,0.0,1.1111111111111112
A footbridge will link railway and metro stations at Cantonment.,"Footbridge to link railway, metro stations at Cantonment",Footbridge link railway and metro stations at Cantonment .,0.6666666666666666,0.5,0.3303164318013807,0.6944444444444445,0.875,0.5714285714285714,0.875,0.9473684210526315,0.0,1.125
Concerns over last-mile connectivity persist.,Concerns over last-mile connectivity persist,Concerns over last - mile connectivity persist .,0.5,0.3779644730092272,0.08307018474412793,0.7075471698113208,1.0,1.0,1.0,0.967741935483871,0.0,1.6
Over 200 more Hoysalas will be inducted for quicker response.,Over 200 more Hoysalas to be inducted for quicker response,Over 200 more Hoysalas be inducted for quicker response .,0.9,0.8366600265340756,0.6580370064762462,0.8950617283950617,0.9473684210526316,0.823529411764706,0.9473684210526316,0.9787234042553191,0.0,1.0
Apartments have been fined for not composting in situ.,Apartments fined for not composting in situ,Apartments been fined for not composting in situ .,0.7777777777777778,0.6972166887783963,0.6104735835807844,0.9608843537414966,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.9375,0.0,1.2857142857142858
The High Court has directed the age determination of the accused five years after prosecution.,HC directs age determination of accused 5 years after prosecution,High Court directed age determination of accused five years after prosecution .,0.5833333333333334,0.5149286505444373,0.30661487102926754,0.8817477608327282,0.761904761904762,0.631578947368421,0.761904761904762,0.918918918918919,0.0,1.2
An outreach event on the new GST returns system saw good participation.,Outreach event on new GST returns system sees good participation,Outreach event on new GST returns system see good participation .,0.8181818181818182,0.7567874686642695,0.6315552371794037,0.9896039603960397,1.0,1.0,1.0,0.972972972972973,0.0,1.1
BMTC has taken the video route to create awareness about the bus lane.,BMTC takes video route to create awareness about bus lane,BMTC taken video route to create awareness about bus lane .,0.8181818181818182,0.7567874686642695,0.6989307622784944,0.9896039603960397,0.9,0.7777777777777778,0.9,0.9714285714285714,0.0,1.1
The DKS has warned Yediyurappa of 'serious action' over Kanakapura medical college.,Kanakapura medical college: DKS warns Yediyurappa of ‘serious action’,DKS warned Yediyurappa of ' serious action ' over Kanakapura medical college .,0.38461538461538464,0.25318484177091666,0.04913270548144422,0.6264775413711584,0.9473684210526316,0.823529411764706,0.631578947368421,0.8636363636363636,0.0,1.4444444444444444
Two people have been held for threatening a businessman.,Two held for threatening businessman,Two people been held for threatening businessman .,0.625,0.5175491695067657,0.3655552228545123,0.9132075471698113,0.8333333333333333,0.6,0.8333333333333333,0.9444444444444444,0.0,1.6
Two Bangladeshi nationals were caught using valid Indian passports.,Two Bangladeshi nationals caught using valid Indian passports,Two Bangladeshi nationals were caught using valid Indian passports .,0.8,0.7302967433402215,0.5253819788848316,0.9679878048780488,0.9411764705882353,0.7999999999999999,0.9411764705882353,0.972972972972973,0.0,1.25
A poet corrected the Minister on language and livelihood.,"Poet corrects Minister on language, livelihood",Poet correct Minister on language and livelihood .,0.5,0.26726124191242434,0.06985342056580097,0.7806451612903227,0.923076923076923,0.7272727272727272,0.923076923076923,0.9444444444444444,0.0,1.3333333333333333
A BMW car caught fire.,BMW car catches fire,BMW car catch fire .,0.6,0.3872983346207417,0.12574334296829354,0.9679878048780488,1.0,1.0,1.0,0.9166666666666666,0.0,1.25
Four people were held with heroin worth Rs. 2.2 lakh.,Four held with heroin worth Rs. 2.2 lakh PV?,Four people were held with heroin worth Rs . 2.2 lakh .,0.5833333333333334,0.46056618647183833,0.2620251007173262,0.7230634189159536,0.8571428571428572,0.7368421052631577,0.8571428571428572,0.9473684210526316,0.0,1.3333333333333333
A seminar on business opportunities was held.,Seminar on business opportunities,Seminar on business opportunities was held .,0.5714285714285714,0.5345224838248488,0.41113361690051975,0.9229651162790699,0.8,0.7499999999999999,0.8,0.8275862068965517,0.0,1.75
Dak Adalat will be held in Chikkamagaluru on December 14.,Dak Adalat in Chikkamagaluru on December 14,Dak Adalat be held in Chikkamagaluru on December 14 .,0.7,0.6236095644623235,0.4518010018049224,0.9477215543751747,0.8750000000000001,0.7142857142857143,0.8750000000000001,0.972972972972973,0.0,1.4285714285714286
An award was given to Vishwa Mohan Bhatt.,Award for Vishwa Mohan Bhatt,Award was given to Vishwa Mohan Bhatt .,0.5,0.3779644730092272,0.1477219991186121,0.7075471698113208,0.6666666666666666,0.4,0.6666666666666666,0.8666666666666666,0.0,1.6
'Will look into any tax evasion by BTC.',‘Will look into any tax evasion by BTC’ PV,' look into any tax evasion by BTC . ',0.6,0.5773502691896258,0.5169731539571706,0.6578144078144077,0.8750000000000001,0.8571428571428571,0.8750000000000001,0.823529411764706,0.0,1.1111111111111112
bidar,bidar,Bidar,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
'Set career goal early and work towards it.',‘Set career goal early and work towards it’,' Set career goal early and work towards it . ',0.5454545454545454,0.5222329678670935,0.4617366309441026,0.7212182061579651,1.0,1.0,1.0,0.8823529411764706,0.0,1.375
chikkamagaluru,chikkamagaluru,Chikkamagaluru,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
Two people received life terms for murder.,Two get life term for murder,Two people receive life terms for murder .,0.5,0.26726124191242434,0.06985342056580097,0.7806451612903227,0.7692307692307692,0.5454545454545454,0.7692307692307692,0.7857142857142857,0.0,1.3333333333333333
No extra funds have been earmarked for damaged roads across the State.,No extra funds earmarked for damaged roads across State,No extra funds been earmarked for damaged roads across State .,0.8181818181818182,0.7567874686642695,0.587728372510532,0.9728931830381106,0.9473684210526316,0.823529411764706,0.9473684210526316,0.9375,0.0,1.2222222222222223
Arrangements have been made for Datta Jayanti.,Arrangements made for Datta Jayanti,Arrangements been made for Datta Jayanti .,0.7142857142857143,0.5976143046671969,0.4347208719449914,0.9307692307692308,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.9333333333333333,0.0,1.4
Yediyurappa's opposition to the Kasturirangan report has been hailed.,Yediyurappa’s opposition to Kasturirangan report hailed,Yediyurappa 's opposition to Kasturirangan report been hailed .,0.5555555555555556,0.45643546458763845,0.3155984539112945,0.7682539682539684,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.8888888888888888,0.0,1.5
dharwad,dharwad,Dharwad,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
The RDPR Department will take up a project for supplying Malaprabha water to Dharwad.,RDPR Department to take up project for supplying Malaprabha water to Dharwad,RDPR Department take up project for supplying Malaprabha water to Dharwad .,0.9166666666666666,0.8660254037844387,0.7691605673134586,0.9139118457300276,0.9565217391304348,0.8571428571428572,0.9565217391304348,0.9777777777777777,0.0,1.0
hassan,hassan,Hassan,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
Pharmacists have appealed to the Centre.,Pharmacists’ appeal to Centre,Pharmacists appealed to Centre .,0.4,0.316227766016838,0.11362193664674995,0.7181571815718157,1.0,1.0,1.0,0.896551724137931,0.0,1.25
kalaburagi,kalaburagi,Kalaburagi,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
The Nagamohan Das Commission will hold a meeting on Tuesday.,Nagamohan Das Commission to hold meeting on Tuesday,Nagamohan Das Commission hold meeting on Tuesday .,0.875,0.7905694150420949,0.5,0.864795918367347,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.967741935483871,0.0,1.0
mandya,mandya,Mandya,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
A student came under the wheel of a school bus.,Student comes under the wheel of school bus,Student come under wheel of school bus .,0.75,0.5669467095138409,0.38260294162784475,0.864795918367347,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.967741935483871,0.0,1.0
mangaluru,mangaluru,Mangaluru,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
Goyal has said that black pepper prices fell due to more production and imports.,"Goyal: Black pepper prices fell due to more production, imports",Goyal said that black pepper prices fall due to more production and imports .,0.5,0.3922322702763681,0.1235622127262679,0.6465855572998429,0.7826086956521738,0.4761904761904762,0.7826086956521738,0.9047619047619048,0.0,1.4
'Residents of Dakshina Kannada will be hit hard by the bank merger.',‘Residents of Dakshina Kannada will be hit hard by bank merger’,' Residents of Dakshina Kannada be hit hard by bank merger . ',0.6153846153846154,0.5547001962252291,0.3867706276352344,0.7087053571428572,0.9523809523809523,0.8421052631578948,0.9523809523809523,0.8421052631578948,0.0,1.1818181818181819
'Native cattle breeds should be preserved.',‘Native cattle breeds should be preserved’,' Native cattle breeds be preserved . ',0.375,0.23145502494313785,0.06500593260343691,0.41218637992831536,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.7878787878787877,0.0,1.3333333333333333
'Feedback Diwas' was organised.,‘Feedback Diwas’ organised,' Feedback Diwas ' was organised .,0.14285714285714285,0.048795003647426664,0.033031643180138064,0.14705882352941177,0.8571428571428571,0.4,0.8571428571428571,0.875,0.0,2.3333333333333335
'Encounters are being celebrated as justice.',‘Encounters are being celebrated as justice’,' Encounters being celebrated as justice . ',0.375,0.32732683535398854,0.1374708101760565,0.47491039426523296,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.8823529411764706,0.0,1.3333333333333333
Briefly,Briefly,Briefly,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
mysuru,mysuru,Mysuru,1.0,0.316227766016838,0.1778279410038923,0.5,1.0,0.0,1.0,1.0,1.0,1.0
